ID,Target
hsa-mir-10b-5p,KIF14
hsa-mir-124-3p,KIF14
hsa-mir-126-3p,KIF14
hsa-mir-128-3p,KIF14
hsa-mir-129-2-3p,KIF14
hsa-mir-147a,KIF14
hsa-mir-182-5p,KIF14
hsa-mir-194-5p,KIF14
hsa-mir-203a-3p,KIF14
hsa-mir-205-5p,KIF14
hsa-mir-210-3p,KIF14
hsa-mir-212-3p,KIF14
hsa-mir-26a-5p,KIF14
hsa-mir-34a-5p,KIF14
hsa-mir-376a-5p,KIF14
hsa-mir-520f-3p,KIF14
hsa-mir-148b-3p,KIF14
hsa-let-7a-5p,B4GALT6
hsa-let-7b-5p,B4GALT6
hsa-let-7d-5p,B4GALT6
hsa-let-7e-5p,B4GALT6
hsa-let-7f-5p,B4GALT6
hsa-let-7g-5p,B4GALT6
hsa-let-7i-5p,B4GALT6
hsa-mir-101-3p,B4GALT6
hsa-mir-106a-5p,B4GALT6
hsa-mir-122-5p,B4GALT6
hsa-mir-1226-3p,B4GALT6
hsa-mir-141-3p,B4GALT6
hsa-mir-141-5p,B4GALT6
hsa-mir-148a-3p,B4GALT6
hsa-mir-148b-5p,B4GALT6
hsa-mir-191-5p,B4GALT6
hsa-mir-200a-3p,B4GALT6
hsa-mir-200c-3p,B4GALT6
hsa-mir-2114-5p,B4GALT6
hsa-mir-224-3p,B4GALT6
hsa-mir-23a-3p,B4GALT6
hsa-mir-30a-5p,B4GALT6
hsa-mir-30b-5p,B4GALT6
hsa-mir-30c-5p,B4GALT6
hsa-mir-30d-5p,B4GALT6
hsa-mir-30e-5p,B4GALT6
hsa-mir-3200-5p,B4GALT6
hsa-mir-342-5p,B4GALT6
hsa-mir-3607-3p,B4GALT6
hsa-mir-3613-3p,B4GALT6
hsa-mir-377-3p,B4GALT6
hsa-mir-425-5p,B4GALT6
hsa-mir-495-3p,B4GALT6
hsa-mir-522-5p,B4GALT6
hsa-mir-548n,B4GALT6
hsa-mir-7-5p,B4GALT6
hsa-mir-98-5p,B4GALT6
hsa-mir-137,B4GALT6
hsa-mir-148b-3p,B4GALT6
hsa-mir-181a-5p,B4GALT6
hsa-mir-218-5p,B4GALT6
hsa-mir-1-3p,B4GALT6
hsa-mir-124-3p,B4GALT6
hsa-mir-128-3p,B4GALT6
hsa-mir-129-2-3p,B4GALT6
hsa-mir-182-5p,B4GALT6
hsa-mir-20a-5p,B4GALT6
hsa-mir-210-3p,B4GALT6
hsa-mir-23b-3p,B4GALT6
hsa-mir-27a-3p,B4GALT6
hsa-mir-375,B4GALT6
hsa-mir-671-5p,B4GALT6
hsa-let-7c-5p,B4GALT6
hsa-mir-132-3p,B4GALT6
hsa-mir-155-5p,B4GALT6
hsa-mir-92a-3p,B4GALT6
hsa-let-7a-5p,PLAGL1
hsa-let-7b-5p,PLAGL1
hsa-let-7c-5p,PLAGL1
hsa-let-7d-5p,PLAGL1
hsa-let-7e-5p,PLAGL1
hsa-let-7f-5p,PLAGL1
hsa-let-7g-5p,PLAGL1
hsa-let-7i-5p,PLAGL1
hsa-mir-103a-3p,PLAGL1
hsa-mir-107,PLAGL1
hsa-mir-10a-3p,PLAGL1
hsa-mir-139-5p,PLAGL1
hsa-mir-148a-3p,PLAGL1
hsa-mir-148b-3p,PLAGL1
hsa-mir-152-3p,PLAGL1
hsa-mir-182-5p,PLAGL1
hsa-mir-193b-5p,PLAGL1
hsa-mir-202-5p,PLAGL1
hsa-mir-25-3p,PLAGL1
hsa-mir-27a-3p,PLAGL1
hsa-mir-27b-3p,PLAGL1
hsa-mir-323a-5p,PLAGL1
hsa-mir-340-5p,PLAGL1
hsa-mir-342-3p,PLAGL1
hsa-mir-34a-5p,PLAGL1
hsa-mir-361-5p,PLAGL1
hsa-mir-423-5p,PLAGL1
hsa-mir-450b-5p,PLAGL1
hsa-mir-485-5p,PLAGL1
hsa-mir-491-5p,PLAGL1
hsa-mir-493-3p,PLAGL1
hsa-mir-580-3p,PLAGL1
hsa-mir-635,PLAGL1
hsa-mir-939-5p,PLAGL1
hsa-mir-1-3p,PLAGL1
hsa-mir-494-3p,PLAGL1
hsa-mir-503-5p,PLAGL1
hsa-mir-124-3p,PLAGL1
hsa-mir-128-3p,PLAGL1
hsa-mir-146a-5p,PLAGL1
hsa-mir-155-5p,PLAGL1
hsa-mir-16-5p,PLAGL1
hsa-mir-194-5p,PLAGL1
hsa-mir-195-5p,PLAGL1
hsa-mir-21-3p,PLAGL1
hsa-mir-26a-5p,PLAGL1
hsa-mir-27a-5p,PLAGL1
hsa-mir-376a-5p,PLAGL1
hsa-mir-125b-5p,PLAGL1
hsa-mir-374a-5p,PLAGL1
hsa-let-7a-5p,ELL2
hsa-let-7b-5p,ELL2
hsa-let-7f-5p,ELL2
hsa-let-7g-5p,ELL2
hsa-mir-1290,ELL2
hsa-mir-130a-5p,ELL2
hsa-mir-138-5p,ELL2
hsa-mir-143-3p,ELL2
hsa-mir-15a-5p,ELL2
hsa-mir-15b-5p,ELL2
hsa-mir-16-5p,ELL2
hsa-mir-17-5p,ELL2
hsa-mir-182-5p,ELL2
hsa-mir-1914-3p,ELL2
hsa-mir-193b-3p,ELL2
hsa-mir-195-5p,ELL2
hsa-mir-204-5p,ELL2
hsa-mir-20b-5p,ELL2
hsa-mir-219a-1-3p,ELL2
hsa-mir-30a-5p,ELL2
hsa-mir-30b-5p,ELL2
hsa-mir-30c-5p,ELL2
hsa-mir-30d-5p,ELL2
hsa-mir-30e-5p,ELL2
hsa-mir-324-3p,ELL2
hsa-mir-330-3p,ELL2
hsa-mir-34a-5p,ELL2
hsa-mir-3617-5p,ELL2
hsa-mir-3679-5p,ELL2
hsa-mir-3682-3p,ELL2
hsa-mir-378i,ELL2
hsa-mir-3943,ELL2
hsa-mir-409-5p,ELL2
hsa-mir-421,ELL2
hsa-mir-4424,ELL2
hsa-mir-449a,ELL2
hsa-mir-5006-3p,ELL2
hsa-mir-501-3p,ELL2
hsa-mir-502-3p,ELL2
hsa-mir-503-5p,ELL2
hsa-mir-520a-5p,ELL2
hsa-mir-548am-5p,ELL2
hsa-mir-548c-5p,ELL2
hsa-mir-548d-5p,ELL2
hsa-mir-548i,ELL2
hsa-mir-548j-5p,ELL2
hsa-mir-548k,ELL2
hsa-mir-548l,ELL2
hsa-mir-548o-3p,ELL2
hsa-mir-548o-5p,ELL2
hsa-mir-548q,ELL2
hsa-mir-548y,ELL2
hsa-mir-551b-5p,ELL2
hsa-mir-577,ELL2
hsa-mir-603,ELL2
hsa-mir-766-5p,ELL2
hsa-mir-877-5p,ELL2
hsa-mir-93-5p,ELL2
hsa-mir-96-5p,ELL2
hsa-mir-98-5p,ELL2
hsa-mir-369-3p,ELL2
hsa-mir-1-3p,ELL2
hsa-mir-103a-3p,ELL2
hsa-mir-191-5p,ELL2
hsa-mir-124-3p,ELL2
hsa-mir-147a,ELL2
hsa-mir-155-5p,ELL2
hsa-mir-21-3p,ELL2
hsa-mir-224-5p,ELL2
hsa-mir-27a-5p,ELL2
hsa-mir-29c-3p,ELL2
hsa-mir-452-5p,ELL2
hsa-mir-7-5p,ELL2
hsa-mir-520c-3p,ELL2
hsa-mir-374a-5p,ELL2
hsa-let-7f-2-3p,CPSF3
hsa-mir-128-3p,CPSF3
hsa-mir-145-5p,CPSF3
hsa-mir-147b,CPSF3
hsa-mir-148b-5p,CPSF3
hsa-mir-198,CPSF3
hsa-mir-26a-5p,CPSF3
hsa-mir-26b-5p,CPSF3
hsa-mir-28-5p,CPSF3
hsa-mir-30b-5p,CPSF3
hsa-mir-30c-5p,CPSF3
hsa-mir-30d-5p,CPSF3
hsa-mir-30e-5p,CPSF3
hsa-mir-32-3p,CPSF3
hsa-mir-432-5p,CPSF3
hsa-mir-877-3p,CPSF3
hsa-mir-494-3p,CPSF3
hsa-let-7b-5p,CPSF3
hsa-mir-155-5p,CPSF3
hsa-mir-16-5p,CPSF3
hsa-mir-210-3p,CPSF3
hsa-mir-29c-3p,CPSF3
hsa-let-7f-5p,CPSF3
hsa-mir-101-3p,RAD23B
hsa-mir-10b-3p,RAD23B
hsa-mir-124-3p,RAD23B
hsa-mir-1271-5p,RAD23B
hsa-mir-1287-5p,RAD23B
hsa-mir-1306-5p,RAD23B
hsa-mir-135a-5p,RAD23B
hsa-mir-135b-5p,RAD23B
hsa-mir-138-5p,RAD23B
hsa-mir-143-3p,RAD23B
hsa-mir-145-5p,RAD23B
hsa-mir-17-5p,RAD23B
hsa-mir-181a-2-3p,RAD23B
hsa-mir-181a-5p,RAD23B
hsa-mir-1825,RAD23B
hsa-mir-182-5p,RAD23B
hsa-mir-186-5p,RAD23B
hsa-mir-204-5p,RAD23B
hsa-mir-20a-3p,RAD23B
hsa-mir-20a-5p,RAD23B
hsa-mir-2114-5p,RAD23B
hsa-mir-217,RAD23B
hsa-mir-22-3p,RAD23B
hsa-mir-224-5p,RAD23B
hsa-mir-23a-5p,RAD23B
hsa-mir-27a-5p,RAD23B
hsa-mir-296-3p,RAD23B
hsa-mir-320a,RAD23B
hsa-mir-320b,RAD23B
hsa-mir-320c,RAD23B
hsa-mir-320d,RAD23B
hsa-mir-33a-5p,RAD23B
hsa-mir-34a-5p,RAD23B
hsa-mir-378a-3p,RAD23B
hsa-mir-3928-3p,RAD23B
hsa-mir-423-5p,RAD23B
hsa-mir-4511,RAD23B
hsa-mir-454-3p,RAD23B
hsa-mir-4772-3p,RAD23B
hsa-mir-501-3p,RAD23B
hsa-mir-502-3p,RAD23B
hsa-mir-548an,RAD23B
hsa-mir-548q,RAD23B
hsa-mir-570-3p,RAD23B
hsa-mir-582-3p,RAD23B
hsa-mir-664b-3p,RAD23B
hsa-mir-671-5p,RAD23B
hsa-mir-744-3p,RAD23B
hsa-mir-7-5p,RAD23B
hsa-mir-766-3p,RAD23B
hsa-mir-766-5p,RAD23B
hsa-mir-802,RAD23B
hsa-mir-93-3p,RAD23B
hsa-mir-93-5p,RAD23B
hsa-mir-936,RAD23B
hsa-mir-939-5p,RAD23B
hsa-mir-940,RAD23B
hsa-mir-96-5p,RAD23B
hsa-mir-103a-3p,RAD23B
hsa-mir-107,RAD23B
hsa-mir-20b-5p,RAD23B
hsa-mir-219a-5p,RAD23B
hsa-mir-147a,RAD23B
hsa-mir-194-5p,RAD23B
hsa-let-7b-5p,CNTRL
hsa-let-7c-5p,CNTRL
hsa-let-7e-5p,CNTRL
hsa-let-7f-5p,CNTRL
hsa-let-7g-5p,CNTRL
hsa-let-7i-5p,CNTRL
hsa-mir-122-5p,CNTRL
hsa-mir-1343-3p,CNTRL
hsa-mir-3607-5p,CNTRL
hsa-mir-382-5p,CNTRL
hsa-mir-518a-5p,CNTRL
hsa-mir-98-5p,CNTRL
hsa-mir-103a-3p,CNTRL
hsa-mir-128-3p,CNTRL
hsa-mir-146a-5p,CNTRL
hsa-mir-147a,CNTRL
hsa-mir-155-5p,CNTRL
hsa-mir-182-5p,CNTRL
hsa-mir-195-5p,CNTRL
hsa-mir-210-3p,CNTRL
hsa-mir-27a-5p,CNTRL
hsa-let-7a-5p,TRIM32
hsa-let-7b-5p,TRIM32
hsa-let-7c-5p,TRIM32
hsa-let-7d-5p,TRIM32
hsa-let-7f-5p,TRIM32
hsa-let-7g-5p,TRIM32
hsa-let-7i-5p,TRIM32
hsa-mir-100-3p,TRIM32
hsa-mir-106a-5p,TRIM32
hsa-mir-125a-3p,TRIM32
hsa-mir-125b-2-3p,TRIM32
hsa-mir-1304-5p,TRIM32
hsa-mir-15a-3p,TRIM32
hsa-mir-181a-2-3p,TRIM32
hsa-mir-1915-5p,TRIM32
hsa-mir-197-3p,TRIM32
hsa-mir-212-5p,TRIM32
hsa-mir-222-3p,TRIM32
hsa-mir-23a-3p,TRIM32
hsa-mir-23b-3p,TRIM32
hsa-mir-27a-3p,TRIM32
hsa-mir-27b-3p,TRIM32
hsa-mir-331-3p,TRIM32
hsa-mir-346,TRIM32
hsa-mir-34a-5p,TRIM32
hsa-mir-362-3p,TRIM32
hsa-mir-370-3p,TRIM32
hsa-mir-502-5p,TRIM32
hsa-mir-505-5p,TRIM32
hsa-mir-513c-5p,TRIM32
hsa-mir-516a-5p,TRIM32
hsa-mir-532-5p,TRIM32
hsa-mir-542-3p,TRIM32
hsa-mir-642a-3p,TRIM32
hsa-mir-642b-3p,TRIM32
hsa-mir-744-5p,TRIM32
hsa-mir-873-3p,TRIM32
hsa-mir-9-3p,TRIM32
hsa-mir-98-5p,TRIM32
hsa-mir-1-3p,TRIM32
hsa-mir-124-3p,TRIM32
hsa-mir-203a-3p,TRIM32
hsa-mir-224-5p,TRIM32
hsa-mir-103a-3p,FBXW2
hsa-mir-106a-5p,FBXW2
hsa-mir-107,FBXW2
hsa-mir-1301-3p,FBXW2
hsa-mir-1303,FBXW2
hsa-mir-141-3p,FBXW2
hsa-mir-148a-3p,FBXW2
hsa-mir-151a-5p,FBXW2
hsa-mir-15a-5p,FBXW2
hsa-mir-15b-5p,FBXW2
hsa-mir-16-5p,FBXW2
hsa-mir-17-5p,FBXW2
hsa-mir-1825,FBXW2
hsa-mir-195-5p,FBXW2
hsa-mir-196b-3p,FBXW2
hsa-mir-19a-3p,FBXW2
hsa-mir-19b-3p,FBXW2
hsa-mir-200a-3p,FBXW2
hsa-mir-204-5p,FBXW2
hsa-mir-20a-5p,FBXW2
hsa-mir-20b-5p,FBXW2
hsa-mir-21-3p,FBXW2
hsa-mir-224-5p,FBXW2
hsa-mir-26a-5p,FBXW2
hsa-mir-26b-3p,FBXW2
hsa-mir-26b-5p,FBXW2
hsa-mir-28-5p,FBXW2
hsa-mir-29a-3p,FBXW2
hsa-mir-29b-3p,FBXW2
hsa-mir-29c-3p,FBXW2
hsa-mir-3188,FBXW2
hsa-mir-330-3p,FBXW2
hsa-mir-335-3p,FBXW2
hsa-mir-34b-3p,FBXW2
hsa-mir-3605-5p,FBXW2
hsa-mir-361-5p,FBXW2
hsa-mir-375,FBXW2
hsa-mir-378a-3p,FBXW2
hsa-mir-378c,FBXW2
hsa-mir-378d,FBXW2
hsa-mir-429,FBXW2
hsa-mir-4326,FBXW2
hsa-mir-486-5p,FBXW2
hsa-mir-490-3p,FBXW2
hsa-mir-5006-3p,FBXW2
hsa-mir-503-5p,FBXW2
hsa-mir-522-5p,FBXW2
hsa-mir-551b-5p,FBXW2
hsa-mir-576-3p,FBXW2
hsa-mir-577,FBXW2
hsa-mir-616-5p,FBXW2
hsa-mir-651-5p,FBXW2
hsa-mir-766-3p,FBXW2
hsa-mir-877-5p,FBXW2
hsa-mir-93-5p,FBXW2
hsa-mir-1-3p,FBXW2
hsa-mir-124-3p,FBXW2
hsa-mir-146a-5p,FBXW2
hsa-mir-423-3p,FBXW2
hsa-mir-141-3p,DCAF4
hsa-mir-16-1-3p,DCAF4
hsa-mir-199a-3p,DCAF4
hsa-mir-200a-3p,DCAF4
hsa-mir-3127-5p,DCAF4
hsa-mir-34a-5p,DCAF4
hsa-mir-4726-3p,DCAF4
hsa-mir-522-5p,DCAF4
hsa-mir-128-3p,DCAF4
hsa-mir-191-5p,DCAF4
hsa-mir-374a-5p,DCAF4
hsa-let-7a-5p,NEK9
hsa-let-7c-5p,NEK9
hsa-let-7e-5p,NEK9
hsa-let-7f-5p,NEK9
hsa-let-7g-5p,NEK9
hsa-let-7i-5p,NEK9
hsa-mir-1269b,NEK9
hsa-mir-1288-3p,NEK9
hsa-mir-181a-2-3p,NEK9
hsa-mir-193b-3p,NEK9
hsa-mir-197-3p,NEK9
hsa-mir-204-5p,NEK9
hsa-mir-20a-3p,NEK9
hsa-mir-21-3p,NEK9
hsa-mir-2277-3p,NEK9
hsa-mir-24-3p,NEK9
hsa-mir-25-3p,NEK9
hsa-mir-26b-3p,NEK9
hsa-mir-31-5p,NEK9
hsa-mir-330-5p,NEK9
hsa-mir-361-5p,NEK9
hsa-mir-374c-5p,NEK9
hsa-mir-4511,NEK9
hsa-mir-4521,NEK9
hsa-mir-497-5p,NEK9
hsa-mir-5009-5p,NEK9
hsa-mir-503-5p,NEK9
hsa-mir-545-3p,NEK9
hsa-mir-583,NEK9
hsa-mir-621,NEK9
hsa-mir-671-5p,NEK9
hsa-mir-7-5p,NEK9
hsa-mir-29a-3p,NEK9
hsa-mir-29b-3p,NEK9
hsa-mir-29c-3p,NEK9
hsa-mir-425-5p,NEK9
hsa-mir-504-5p,NEK9
hsa-mir-9-3p,NEK9
hsa-mir-9-5p,NEK9
hsa-mir-1-3p,NEK9
hsa-mir-146a-5p,NEK9
hsa-mir-191-5p,NEK9
hsa-mir-138-5p,ABCD4
hsa-mir-23a-3p,ABCD4
hsa-mir-25-3p,ABCD4
hsa-mir-520c-3p,ABCD4
hsa-mir-1226-5p,DLST
hsa-mir-1285-3p,DLST
hsa-mir-148b-5p,DLST
hsa-mir-16-5p,DLST
hsa-mir-18a-3p,DLST
hsa-mir-192-3p,DLST
hsa-mir-193b-3p,DLST
hsa-mir-25-3p,DLST
hsa-mir-492,DLST
hsa-mir-548an,DLST
hsa-mir-550b-2-5p,DLST
hsa-mir-1-3p,DLST
hsa-mir-126-3p,DLST
hsa-mir-429,DLST
hsa-mir-99b-5p,DLST
hsa-mir-520c-3p,DLST
hsa-mir-181a-5p,DLST
hsa-mir-132-3p,DLST
hsa-mir-128-3p,DLST
hsa-mir-9-5p,DLST
hsa-mir-1291,TGFB3
hsa-mir-145-5p,TGFB3
hsa-mir-224-5p,TGFB3
hsa-mir-34a-5p,TGFB3
hsa-mir-34b-5p,TGFB3
hsa-mir-126-5p,SUPT7L
hsa-mir-1299,SUPT7L
hsa-mir-142-3p,SUPT7L
hsa-mir-148a-3p,SUPT7L
hsa-mir-148b-3p,SUPT7L
hsa-mir-182-5p,SUPT7L
hsa-mir-186-5p,SUPT7L
hsa-mir-34a-5p,SUPT7L
hsa-mir-522-5p,SUPT7L
hsa-mir-124-3p,SUPT7L
hsa-mir-146a-5p,SUPT7L
hsa-mir-147a,SUPT7L
hsa-mir-191-5p,SUPT7L
hsa-mir-19a-3p,SUPT7L
hsa-let-7b-3p,ATL2
hsa-let-7c-5p,ATL2
hsa-mir-101-3p,ATL2
hsa-mir-103a-3p,ATL2
hsa-mir-107,ATL2
hsa-mir-10a-3p,ATL2
hsa-mir-10a-5p,ATL2
hsa-mir-10b-5p,ATL2
hsa-mir-124-3p,ATL2
hsa-mir-125b-2-3p,ATL2
hsa-mir-129-5p,ATL2
hsa-mir-1305,ATL2
hsa-mir-1343-3p,ATL2
hsa-mir-141-3p,ATL2
hsa-mir-143-3p,ATL2
hsa-mir-144-3p,ATL2
hsa-mir-150-5p,ATL2
hsa-mir-151a-3p,ATL2
hsa-mir-15a-3p,ATL2
hsa-mir-181a-5p,ATL2
hsa-mir-181b-5p,ATL2
hsa-mir-18a-5p,ATL2
hsa-mir-1910-5p,ATL2
hsa-mir-19a-3p,ATL2
hsa-mir-19b-3p,ATL2
hsa-mir-224-5p,ATL2
hsa-mir-29b-2-5p,ATL2
hsa-mir-30a-3p,ATL2
hsa-mir-30b-5p,ATL2
hsa-mir-30c-5p,ATL2
hsa-mir-30d-3p,ATL2
hsa-mir-30d-5p,ATL2
hsa-mir-30e-3p,ATL2
hsa-mir-30e-5p,ATL2
hsa-mir-3200-3p,ATL2
hsa-mir-335-3p,ATL2
hsa-mir-338-5p,ATL2
hsa-mir-340-5p,ATL2
hsa-mir-342-3p,ATL2
hsa-mir-34a-5p,ATL2
hsa-mir-3617-5p,ATL2
hsa-mir-3685,ATL2
hsa-mir-423-5p,ATL2
hsa-mir-4326,ATL2
hsa-mir-4786-3p,ATL2
hsa-mir-502-3p,ATL2
hsa-mir-513a-5p,ATL2
hsa-mir-522-5p,ATL2
hsa-mir-545-3p,ATL2
hsa-mir-548an,ATL2
hsa-mir-548o-3p,ATL2
hsa-mir-576-5p,ATL2
hsa-mir-582-5p,ATL2
hsa-mir-590-3p,ATL2
hsa-mir-7-1-3p,ATL2
hsa-mir-769-5p,ATL2
hsa-mir-9-5p,ATL2
hsa-mir-1-3p,ATL2
hsa-mir-147a,ATL2
hsa-mir-210-3p,ATL2
hsa-mir-212-3p,ATL2
hsa-mir-31-5p,ATL2
hsa-mir-376a-5p,ATL2
hsa-mir-15a-5p,ATL2
hsa-mir-18b-5p,ATL2
hsa-mir-320a,ATL2
hsa-mir-320b,ATL2
hsa-mir-320c,ATL2
hsa-mir-320d,ATL2
hsa-mir-92a-3p,ATL2
hsa-mir-1299,EPCAM
hsa-mir-205-5p,EPCAM
hsa-mir-21-3p,EPCAM
hsa-mir-22-3p,EPCAM
hsa-mir-25-3p,EPCAM
hsa-mir-124-3p,EPCAM
hsa-mir-155-5p,EPCAM
hsa-let-7b-5p,EPCAM
hsa-mir-129-2-3p,EPCAM
hsa-mir-200c-3p,EPCAM
hsa-mir-20a-5p,EPCAM
hsa-mir-224-5p,EPCAM
hsa-mir-23b-3p,EPCAM
hsa-mir-30d-5p,EPCAM
hsa-mir-34a-5p,EPCAM
hsa-mir-452-5p,EPCAM
hsa-mir-671-5p,EPCAM
hsa-mir-520c-3p,EPCAM
hsa-mir-151a-3p,TCTN3
hsa-mir-181a-5p,TCTN3
hsa-mir-193b-3p,TCTN3
hsa-mir-1976,TCTN3
hsa-mir-522-5p,TCTN3
hsa-mir-590-5p,TCTN3
hsa-mir-650,TCTN3
hsa-mir-664a-5p,TCTN3
hsa-mir-1-3p,TCTN3
hsa-mir-103a-3p,TCTN3
hsa-mir-107,TCTN3
hsa-mir-147a,TCTN3
hsa-mir-224-5p,TCTN3
hsa-let-7a-5p,WDR11
hsa-let-7b-5p,WDR11
hsa-let-7c-5p,WDR11
hsa-let-7e-5p,WDR11
hsa-let-7f-5p,WDR11
hsa-let-7g-5p,WDR11
hsa-let-7i-5p,WDR11
hsa-mir-122-5p,WDR11
hsa-mir-143-3p,WDR11
hsa-mir-182-3p,WDR11
hsa-mir-1910-5p,WDR11
hsa-mir-212-5p,WDR11
hsa-mir-22-3p,WDR11
hsa-mir-22-5p,WDR11
hsa-mir-2355-5p,WDR11
hsa-mir-23b-5p,WDR11
hsa-mir-32-5p,WDR11
hsa-mir-326,WDR11
hsa-mir-34b-3p,WDR11
hsa-mir-34b-5p,WDR11
hsa-mir-362-3p,WDR11
hsa-mir-3689a-5p,WDR11
hsa-mir-3689b-5p,WDR11
hsa-mir-3689e,WDR11
hsa-mir-3689f,WDR11
hsa-mir-382-5p,WDR11
hsa-mir-423-5p,WDR11
hsa-mir-429,WDR11
hsa-mir-4422,WDR11
hsa-mir-449c-5p,WDR11
hsa-mir-455-3p,WDR11
hsa-mir-497-3p,WDR11
hsa-mir-5010-3p,WDR11
hsa-mir-502-5p,WDR11
hsa-mir-518a-3p,WDR11
hsa-mir-758-3p,WDR11
hsa-mir-7-5p,WDR11
hsa-mir-769-3p,WDR11
hsa-mir-873-5p,WDR11
hsa-mir-98-5p,WDR11
hsa-mir-146a-5p,WDR11
hsa-mir-16-5p,WDR11
hsa-mir-182-5p,WDR11
hsa-mir-26b-5p,WDR11
hsa-mir-365a-3p,RCL1
hsa-mir-3689a-5p,RCL1
hsa-mir-3689b-5p,RCL1
hsa-mir-3689e,RCL1
hsa-mir-3689f,RCL1
hsa-mir-642a-5p,RCL1
hsa-mir-766-3p,RCL1
hsa-mir-1-3p,RCL1
hsa-mir-191-5p,RCL1
hsa-let-7b-5p,RCL1
hsa-mir-124-3p,RCL1
hsa-mir-155-5p,RCL1
hsa-mir-101-3p,CAAP1
hsa-mir-107,CAAP1
hsa-mir-125a-5p,CAAP1
hsa-mir-125b-2-3p,CAAP1
hsa-mir-125b-5p,CAAP1
hsa-mir-141-5p,CAAP1
hsa-mir-142-3p,CAAP1
hsa-mir-15a-5p,CAAP1
hsa-mir-15b-5p,CAAP1
hsa-mir-16-1-3p,CAAP1
hsa-mir-424-5p,CAAP1
hsa-mir-766-3p,CAAP1
hsa-mir-1-3p,CAAP1
hsa-mir-129-2-3p,CAAP1
hsa-mir-155-5p,CAAP1
hsa-mir-224-5p,CAAP1
hsa-mir-99b-5p,CAAP1
hsa-mir-520f-3p,PCDHB10
hsa-mir-373-3p,PCDHB10
hsa-mir-374a-5p,PCDHB10
hsa-mir-218-5p,PCDHB14
hsa-mir-1-3p,PCDHB14
hsa-mir-101-3p,PCDHB14
hsa-mir-10b-5p,PCDHB14
hsa-mir-138-5p,PCDHB14
hsa-mir-147a,PCDHB14
hsa-mir-155-5p,PCDHB14
hsa-mir-16-5p,PCDHB14
hsa-mir-182-5p,PCDHB14
hsa-mir-195-5p,PCDHB14
hsa-mir-200c-3p,PCDHB14
hsa-mir-210-3p,PCDHB14
hsa-mir-224-5p,PCDHB14
hsa-mir-27a-3p,PCDHB14
hsa-mir-375,PCDHB14
hsa-mir-376a-5p,PCDHB14
hsa-mir-671-5p,PCDHB14
hsa-mir-7-5p,PCDHB14
hsa-mir-373-3p,PCDHB14
hsa-mir-372-3p,PCDHB14
hsa-mir-374a-5p,PCDHB14
hsa-mir-182-5p,CENPL
hsa-mir-183-5p,CENPL
hsa-mir-302a-3p,CENPL
hsa-mir-302b-3p,CENPL
hsa-mir-302c-3p,CENPL
hsa-mir-302d-3p,CENPL
hsa-mir-32-5p,CENPL
hsa-mir-326,CENPL
hsa-mir-34a-5p,CENPL
hsa-mir-374b-5p,CENPL
hsa-mir-497-5p,CENPL
hsa-mir-548an,CENPL
hsa-mir-652-3p,CENPL
hsa-mir-92a-3p,CENPL
hsa-mir-92b-3p,CENPL
hsa-mir-1343-3p,CENPL
hsa-mir-103a-3p,CENPL
hsa-mir-107,CENPL
hsa-mir-124-3p,CENPL
hsa-mir-147a,CENPL
hsa-mir-16-5p,CENPL
hsa-mir-191-5p,CENPL
hsa-mir-195-5p,CENPL
hsa-mir-212-3p,CENPL
hsa-mir-214-3p,CENPL
hsa-mir-103a-2-5p,TCP1
hsa-mir-103a-3p,TCP1
hsa-mir-106a-5p,TCP1
hsa-mir-107,TCP1
hsa-mir-1255a,TCP1
hsa-mir-1301-3p,TCP1
hsa-mir-136-5p,TCP1
hsa-mir-139-5p,TCP1
hsa-mir-140-5p,TCP1
hsa-mir-15a-5p,TCP1
hsa-mir-181a-5p,TCP1
hsa-mir-181b-5p,TCP1
hsa-mir-181c-5p,TCP1
hsa-mir-1825,TCP1
hsa-mir-182-5p,TCP1
hsa-mir-18b-5p,TCP1
hsa-mir-195-5p,TCP1
hsa-mir-200b-3p,TCP1
hsa-mir-200c-3p,TCP1
hsa-mir-203a-3p,TCP1
hsa-mir-204-5p,TCP1
hsa-mir-211-5p,TCP1
hsa-mir-23a-3p,TCP1
hsa-mir-29a-3p,TCP1
hsa-mir-29b-3p,TCP1
hsa-mir-29c-3p,TCP1
hsa-mir-3200-3p,TCP1
hsa-mir-33a-5p,TCP1
hsa-mir-33b-5p,TCP1
hsa-mir-342-5p,TCP1
hsa-mir-34a-5p,TCP1
hsa-mir-3662,TCP1
hsa-mir-374b-3p,TCP1
hsa-mir-424-5p,TCP1
hsa-mir-497-5p,TCP1
hsa-mir-503-5p,TCP1
hsa-mir-520a-5p,TCP1
hsa-mir-548a-3p,TCP1
hsa-mir-548a-5p,TCP1
hsa-mir-548at-5p,TCP1
hsa-mir-548h-5p,TCP1
hsa-mir-548j-5p,TCP1
hsa-mir-548k,TCP1
hsa-mir-548n,TCP1
hsa-mir-5586-3p,TCP1
hsa-mir-561-3p,TCP1
hsa-mir-579-3p,TCP1
hsa-mir-629-3p,TCP1
hsa-mir-7-5p,TCP1
hsa-mir-96-5p,TCP1
hsa-mir-1-3p,TCP1
hsa-mir-155-5p,TCP1
hsa-mir-374a-5p,TCP1
hsa-let-7f-2-3p,MASTL
hsa-mir-101-3p,MASTL
hsa-mir-101-5p,MASTL
