regulator,target
hsa-mir-96-5p,RPS29
hsa-mir-96-5p,RECK
hsa-mir-96-5p,SNX7
hsa-mir-96-5p,S100A16
hsa-mir-96-5p,ANKRD36
hsa-mir-98-5p,ACTA1
hsa-mir-98-5p,CCNF
hsa-mir-98-5p,CEBPD
hsa-mir-98-5p,E2F2
hsa-mir-98-5p,GALNT2
hsa-mir-98-5p,HMGA1
hsa-mir-98-5p,ITGA5
hsa-mir-98-5p,PBX2
hsa-mir-98-5p,PDGFB
hsa-mir-98-5p,PLAGL2
hsa-mir-98-5p,RRAD
hsa-mir-98-5p,HMGA2
hsa-mir-98-5p,HIST1H2BJ
hsa-mir-98-5p,ADGRG1
hsa-mir-98-5p,URB2
hsa-mir-98-5p,RB1CC1
hsa-mir-98-5p,TRIB1
hsa-mir-98-5p,SLC19A2
hsa-mir-98-5p,C19orf53
hsa-mir-98-5p,C1RL
hsa-mir-98-5p,CCNJ
hsa-mir-98-5p,PROSER1
hsa-mir-98-5p,MARS2
hsa-mir-98-5p,EGLN3
hsa-mir-99a-5p,FGFR3
hsa-mir-99a-5p,FKBP5
hsa-mir-99a-5p,MYL2
hsa-mir-99a-5p,PSMA2
hsa-mir-99a-5p,RPL37A
hsa-mir-99a-5p,TYMS
hsa-mir-99a-5p,MED12
hsa-mir-99a-5p,TRIB1
hsa-mir-99a-5p,NFU1
hsa-mir-99a-5p,UQCR10
hsa-mir-99a-5p,TPPP3
hsa-mir-100-5p,FGFR3
hsa-mir-100-5p,FKBP5
hsa-mir-100-5p,LDHB
hsa-mir-100-5p,NFIA
hsa-mir-100-5p,PSMA2
hsa-mir-100-5p,RPL26
hsa-mir-100-5p,RPL31
hsa-mir-100-5p,RPLP1
hsa-mir-100-5p,RPS15A
hsa-mir-100-5p,COX5A
hsa-mir-100-5p,MED12
hsa-mir-100-5p,TRIB1
hsa-mir-100-5p,RPL39L
hsa-mir-100-5p,ZNF511
hsa-mir-100-5p,DCBLD1
hsa-mir-101-3p,ACVR2B
hsa-mir-101-3p,CCNF
hsa-mir-101-3p,E2F3
hsa-mir-101-3p,FOS
hsa-mir-101-3p,JAK2
hsa-mir-101-3p,MYCN
hsa-mir-101-3p,NOTCH1
hsa-mir-101-3p,RORA
hsa-mir-101-3p,ZNF124
hsa-mir-101-3p,TRIB1
hsa-mir-101-3p,TSPAN12
hsa-mir-101-3p,DDIT4
hsa-mir-101-3p,FBXW7
hsa-mir-101-3p,KCNQ5
hsa-mir-101-3p,FOXP4
hsa-mir-101-3p,RNF152
hsa-mir-29b-3p,COL2A1
hsa-mir-29b-3p,FOS
hsa-mir-29b-3p,MKI67
hsa-mir-29b-3p,MYCN
hsa-mir-29b-3p,PDGFB
hsa-mir-29b-3p,DYNLT1
hsa-mir-29b-3p,TGFB2
hsa-mir-29b-3p,HMGA2
hsa-mir-29b-3p,KIAA1671
hsa-mir-103a-3p,ACVR2B
hsa-mir-103a-3p,CAV1
hsa-mir-103a-3p,FOXC1
hsa-mir-103a-3p,MLLT6
hsa-mir-103a-3p,MYCN
hsa-mir-103a-3p,NFIA
hsa-mir-103a-3p,PDE4D
hsa-mir-103a-3p,RPS24
hsa-mir-103a-3p,SFRP4
hsa-mir-103a-3p,XPC
hsa-mir-103a-3p,RECK
hsa-mir-103a-3p,PPIG
hsa-mir-103a-3p,SETD1B
hsa-mir-103a-3p,HIC2
hsa-mir-103a-3p,DNAJC9
hsa-mir-103a-3p,EML4
hsa-mir-103a-3p,TMEM100
hsa-mir-103a-3p,FBXW7
hsa-mir-103a-3p,FMC1
hsa-mir-103a-3p,AMOT
hsa-mir-105-5p,SCD
hsa-mir-105-5p,SLC4A1
hsa-mir-105-5p,TTF2
hsa-mir-105-5p,PLXNC1
hsa-mir-105-5p,MAST3
hsa-mir-105-5p,ESF1
hsa-mir-105-5p,PHIP
hsa-mir-105-5p,ECHDC3
hsa-mir-106a-5p,ACVR1B
hsa-mir-106a-5p,B2M
hsa-mir-106a-5p,CAV1
hsa-mir-106a-5p,COL2A1
hsa-mir-106a-5p,CYB5A
hsa-mir-106a-5p,GPR183
hsa-mir-106a-5p,F2R
hsa-mir-106a-5p,FOXC1
hsa-mir-106a-5p,NR3C1
hsa-mir-106a-5p,HIP1
hsa-mir-106a-5p,KCNJ8
hsa-mir-106a-5p,KRT10
hsa-mir-106a-5p,MGST2
hsa-mir-106a-5p,NBL1
hsa-mir-106a-5p,PDGFB
hsa-mir-106a-5p,PRKCB
hsa-mir-106a-5p,RORA
hsa-mir-106a-5p,RPS27A
hsa-mir-106a-5p,SCD
hsa-mir-106a-5p,HMGA2
hsa-mir-106a-5p,TNFRSF10B
hsa-mir-106a-5p,HIST1H2BJ
hsa-mir-106a-5p,SERF2
hsa-mir-106a-5p,FASTK
hsa-mir-106a-5p,TMEM100
hsa-mir-106a-5p,FEM1A
hsa-mir-106a-5p,SORCS2
hsa-mir-106a-5p,TMEM134
hsa-mir-106a-5p,EGLN3
hsa-mir-106a-5p,FAM129A
hsa-mir-106a-5p,ARL9
hsa-mir-106a-5p,LDHD
hsa-mir-106a-5p,ANKRD52
hsa-mir-107,ACVR2B
hsa-mir-107,CAV1
hsa-mir-107,FOXC1
hsa-mir-107,NFIA
hsa-mir-107,PSMB6
hsa-mir-107,RPL27
hsa-mir-107,RPS24
hsa-mir-107,XPC
hsa-mir-107,HMGA2
hsa-mir-107,PPIG
hsa-mir-107,SETD1B
hsa-mir-107,HIC2
hsa-mir-107,EML4
hsa-mir-107,FBXW7
hsa-mir-107,AMOT
hsa-mir-192-5p,ACVR2B
hsa-mir-192-5p,ALCAM
hsa-mir-192-5p,CAV1
hsa-mir-192-5p,CDKN3
hsa-mir-192-5p,DHFR
hsa-mir-192-5p,FOS
hsa-mir-192-5p,IL15
hsa-mir-192-5p,KCNS3
hsa-mir-192-5p,MAN2A2
hsa-mir-192-5p,MKI67
hsa-mir-192-5p,PLAGL2
hsa-mir-192-5p,RAP1GAP
hsa-mir-192-5p,SCD
hsa-mir-192-5p,WT1
hsa-mir-192-5p,TTF2
hsa-mir-192-5p,AP1S2
hsa-mir-192-5p,AKAP7
hsa-mir-192-5p,ARHGAP11A
hsa-mir-192-5p,HS3ST3B1
hsa-mir-192-5p,AKAP9
hsa-mir-192-5p,ANAPC10
hsa-mir-192-5p,SLC19A2
hsa-mir-192-5p,NCAPH
hsa-mir-192-5p,PLCE1
hsa-mir-192-5p,RCC2
hsa-mir-192-5p,NT5M
hsa-mir-192-5p,NFKBIZ
hsa-mir-192-5p,PLEKHG2
hsa-mir-192-5p,DBF4B
hsa-mir-192-5p,B3GNT5
hsa-mir-192-5p,CHCHD5
hsa-mir-192-5p,KIAA1671
hsa-mir-192-5p,TICRR
hsa-mir-196a-5p,ACVR2B
hsa-mir-196a-5p,GLUL
hsa-mir-196a-5p,HMGA1
hsa-mir-196a-5p,SP100
hsa-mir-196a-5p,TYMS
hsa-mir-196a-5p,HMGA2
hsa-mir-196a-5p,NRP2
hsa-mir-196a-5p,MED12
hsa-mir-196a-5p,TSPAN12
hsa-mir-196a-5p,CNOT11
hsa-mir-196a-5p,RCC2
hsa-mir-196a-5p,PROSER1
hsa-mir-196a-5p,MARS2
hsa-mir-196a-5p,KIF18B
hsa-mir-196a-5p,RDH10
hsa-mir-196a-5p,SLC35E2B
hsa-mir-197-3p,ACVR1B
hsa-mir-197-3p,DPYSL3
hsa-mir-197-3p,FASN
hsa-mir-197-3p,LDHB
hsa-mir-197-3p,MYH10
hsa-mir-197-3p,PBX2
hsa-mir-197-3p,RRAD
hsa-mir-197-3p,SCD
hsa-mir-197-3p,SKP1
hsa-mir-197-3p,SLC4A1
hsa-mir-197-3p,UQCRB
hsa-mir-197-3p,GSTO1
hsa-mir-197-3p,JTB
hsa-mir-197-3p,SETD1B
hsa-mir-197-3p,FBXW7
hsa-mir-197-3p,PLEKHG2
hsa-mir-197-3p,PPDPF
hsa-mir-197-3p,COL22A1
hsa-mir-197-3p,ZNF384
hsa-mir-198,JAK3
hsa-mir-198,SCD
hsa-mir-198,PRRC2B
hsa-mir-199a-5p,ACVR1B
hsa-mir-199a-5p,DDR1
hsa-mir-199a-5p,CAV1
hsa-mir-199a-5p,E2F3
hsa-mir-199a-5p,PDE4D
hsa-mir-199a-5p,TGFB2
hsa-mir-199a-5p,PLEKHG2
hsa-mir-199a-5p,CENPO
hsa-mir-199a-5p,ZNF844
hsa-mir-199a-3p,E2F2
hsa-mir-199a-3p,UBE2V1
hsa-mir-199a-3p,DDIT4
hsa-mir-199a-3p,OCIAD2
hsa-mir-199a-3p,ZNF384
hsa-mir-208a-3p,ZNF844
hsa-mir-129-5p,AK1
hsa-mir-129-5p,CHRM2
hsa-mir-129-5p,COL9A2
hsa-mir-129-5p,CPE
hsa-mir-129-5p,EP300
hsa-mir-129-5p,GLUL
hsa-mir-129-5p,LPP
hsa-mir-129-5p,MLLT6
hsa-mir-129-5p,NOTCH1
hsa-mir-129-5p,RORA
hsa-mir-129-5p,SCN2B
hsa-mir-129-5p,SLC4A1
hsa-mir-129-5p,TTF2
hsa-mir-129-5p,HIST1H2BJ
hsa-mir-129-5p,RABAC1
hsa-mir-129-5p,NTNG1
hsa-mir-129-5p,IGSF9B
hsa-mir-129-5p,MEMO1
hsa-mir-129-5p,PHIP
hsa-mir-129-5p,FEM1A
hsa-mir-129-5p,CISD1
hsa-mir-129-5p,ANKEF1
hsa-mir-129-5p,GSTCD
hsa-mir-129-5p,CHCHD5
hsa-mir-129-5p,PRRC2B
hsa-mir-129-5p,OCIAD2
hsa-mir-129-5p,BTBD19
hsa-mir-129-5p,ZNF384
hsa-mir-129-5p,SLC35E2B
hsa-mir-148a-3p,ALCAM
hsa-mir-148a-3p,HLA-A
hsa-mir-148a-3p,ITGA5
hsa-mir-148a-3p,ITGB8
hsa-mir-148a-3p,ROCK1
hsa-mir-148a-3p,TGFB2
hsa-mir-148a-3p,RCC2
hsa-mir-30c-5p,CCNF
hsa-mir-30c-5p,E2F3
hsa-mir-30c-5p,EP300
hsa-mir-30c-5p,FASN
hsa-mir-30c-5p,HMGA1
hsa-mir-30c-5p,NOTCH1
hsa-mir-30c-5p,PLAGL2
hsa-mir-30c-5p,RPS27A
hsa-mir-30c-5p,SLC7A5
hsa-mir-30c-5p,UXT
hsa-mir-30c-5p,TNFRSF10B
hsa-mir-30c-5p,VASH1
hsa-mir-30c-5p,MAST3
hsa-mir-30c-5p,HIC2
hsa-mir-30c-5p,EML4
hsa-mir-30c-5p,DDIT4
hsa-mir-30c-5p,B3GNT5
hsa-mir-30d-5p,CCNF
hsa-mir-30d-5p,NOTCH1
hsa-mir-30d-5p,PLAGL2
hsa-mir-30d-5p,SLC7A5
hsa-mir-30d-5p,TNFRSF10B
hsa-mir-30d-5p,VASH1
hsa-mir-30d-5p,MAST3
hsa-mir-30d-5p,HIC2
hsa-mir-30d-5p,EML4
hsa-mir-139-5p,FOS
hsa-mir-139-5p,NOTCH1
hsa-mir-139-5p,PDE4D
hsa-mir-139-5p,KCNQ5
hsa-mir-147a,FHL2
hsa-mir-147a,UBE2V1
hsa-mir-147a,SDK2
hsa-mir-147a,PRRC2B
hsa-mir-7-5p,ACVR1B
hsa-mir-7-5p,BCAT1
hsa-mir-7-5p,CAV1
hsa-mir-7-5p,E2F2
hsa-mir-7-5p,FOS
hsa-mir-7-5p,GALNT2
hsa-mir-7-5p,GRIN2D
hsa-mir-7-5p,NBL1
hsa-mir-7-5p,PDE4D
hsa-mir-7-5p,PLAGL2
hsa-mir-7-5p,PTK7
hsa-mir-7-5p,TAF4
hsa-mir-7-5p,SSPN
hsa-mir-7-5p,SLC7A5
hsa-mir-7-5p,SETD1B
hsa-mir-7-5p,TBC1D2B
hsa-mir-7-5p,HSPBP1
hsa-mir-7-5p,CRLS1
hsa-mir-7-5p,DNAJC11
hsa-mir-7-5p,RCC2
hsa-mir-7-5p,PLEKHH1
hsa-mir-7-5p,TMEM134
hsa-mir-7-5p,CHCHD5
hsa-mir-7-5p,LDHD
hsa-mir-7-5p,ANKRD36
hsa-mir-10a-5p,FASN
hsa-mir-10a-5p,FHL2
hsa-mir-10a-5p,POLR2A
hsa-mir-10a-5p,RELN
hsa-mir-10a-5p,RORA
hsa-mir-10a-5p,RPS15A
hsa-mir-10a-5p,RPS29
hsa-mir-10a-5p,SCD
hsa-mir-10a-5p,TCF15
hsa-mir-10a-5p,MED12
hsa-mir-10a-5p,IGSF9B
hsa-mir-10a-5p,PARL
hsa-mir-10a-5p,FEM1A
hsa-mir-10a-5p,TENM3
hsa-mir-10a-5p,FAM219B
hsa-mir-10a-5p,LRFN1
hsa-mir-10a-5p,HHIP
hsa-mir-10a-5p,TTYH3
hsa-mir-10a-5p,B3GNT5
hsa-mir-10a-5p,SPECC1
hsa-mir-10b-5p,ACLY
hsa-mir-10b-5p,FASN
hsa-mir-10b-5p,FHL2
hsa-mir-10b-5p,NOTCH1
hsa-mir-10b-5p,POLR2A
hsa-mir-10b-5p,RORA
hsa-mir-10b-5p,RPS15A
hsa-mir-10b-5p,TCF15
hsa-mir-10b-5p,NRP2
hsa-mir-10b-5p,PARL
hsa-mir-10b-5p,FEM1A
hsa-mir-10b-5p,TENM3
hsa-mir-10b-5p,HHIP
hsa-mir-10b-5p,TTYH3
hsa-mir-34a-5p,APAF1
hsa-mir-34a-5p,CAD
hsa-mir-34a-5p,CEBPB
hsa-mir-34a-5p,CLTB
hsa-mir-34a-5p,CRABP2
hsa-mir-34a-5p,E2F3
hsa-mir-34a-5p,FOS
hsa-mir-34a-5p,MKI67
hsa-mir-34a-5p,MYCN
hsa-mir-34a-5p,NOTCH1
hsa-mir-34a-5p,POLR2A
hsa-mir-34a-5p,PPP1R10
hsa-mir-34a-5p,PTMS
hsa-mir-34a-5p,RPL37
hsa-mir-34a-5p,TYMS
hsa-mir-34a-5p,HMGA2
hsa-mir-34a-5p,TNFRSF10B
hsa-mir-34a-5p,HIST1H2BJ
hsa-mir-34a-5p,ATXN2L
hsa-mir-34a-5p,MAST3
hsa-mir-34a-5p,LEF1
hsa-mir-34a-5p,THOC2
hsa-mir-34a-5p,PRR12
hsa-mir-34a-5p,PROSER1
hsa-mir-34a-5p,ACSS1
hsa-mir-34a-5p,PRRC2B
hsa-mir-34a-5p,PAPLN
hsa-mir-34a-5p,DNAAF3
hsa-mir-181a-5p,FOS
hsa-mir-181a-5p,INCENP
hsa-mir-181a-5p,NOTCH1
hsa-mir-181a-5p,PEBP1
hsa-mir-181a-5p,SRGN
hsa-mir-181a-5p,SCD
hsa-mir-181a-5p,SLCO2A1
hsa-mir-181a-5p,TEF
hsa-mir-181a-5p,UCHL1
hsa-mir-181a-5p,HMGA2
hsa-mir-181a-5p,SLC19A2
hsa-mir-181a-5p,GPD1L
hsa-mir-181a-5p,MTCL1
hsa-mir-181a-5p,DDIT4
hsa-mir-181a-5p,CENPO
hsa-mir-181a-5p,PRRC2B
hsa-mir-181a-5p,HIGD2A
hsa-mir-181a-5p,UNC5B
hsa-mir-181a-5p,ZNF844
hsa-mir-181b-5p,EP300
hsa-mir-181b-5p,FOS
hsa-mir-181b-5p,INCENP
hsa-mir-181b-5p,NFIA
hsa-mir-181b-5p,PEBP1
hsa-mir-181b-5p,SRGN
hsa-mir-181b-5p,RPL18A
hsa-mir-181b-5p,SCD
hsa-mir-181b-5p,TEF
hsa-mir-181b-5p,HMGA2
hsa-mir-181b-5p,SEC24C
hsa-mir-181b-5p,SLC19A2
hsa-mir-181b-5p,DDIT4
hsa-mir-181b-5p,CENPO
hsa-mir-181b-5p,HIGD2A
hsa-mir-181b-5p,UNC5B
hsa-mir-181b-5p,ZNF844
hsa-mir-181c-5p,INCENP
hsa-mir-181c-5p,PEBP1
hsa-mir-181c-5p,SRGN
hsa-mir-181c-5p,SCD
hsa-mir-181c-5p,TEF
hsa-mir-181c-5p,HMGA2
hsa-mir-181c-5p,SLC19A2
hsa-mir-181c-5p,DDIT4
hsa-mir-181c-5p,CENPO
hsa-mir-181c-5p,HIGD2A
hsa-mir-181c-5p,UNC5B
hsa-mir-181c-5p,ZNF844
hsa-mir-182-5p,ACVR1B
hsa-mir-182-5p,CPE
hsa-mir-182-5p,EP300
hsa-mir-182-5p,NR3C1
hsa-mir-182-5p,INCENP
hsa-mir-182-5p,PFKFB3
hsa-mir-182-5p,PLAGL2
hsa-mir-182-5p,UQCRFS1
hsa-mir-182-5p,RECK
hsa-mir-182-5p,FBXW7
hsa-mir-182-5p,RCC2
hsa-mir-182-5p,LRRC4
hsa-mir-182-5p,S100A16
hsa-mir-182-5p,PPM1L
hsa-mir-182-5p,ANKRD36
hsa-mir-182-3p,FBXW7
hsa-mir-183-5p,GLUL
hsa-mir-183-5p,NR3C1
hsa-mir-183-5p,HLA-A
hsa-mir-183-5p,ITGA5
hsa-mir-183-5p,PFKFB3
hsa-mir-183-5p,RPS15A
hsa-mir-183-5p,UCHL3
hsa-mir-183-5p,RECK
hsa-mir-183-5p,TTF2
hsa-mir-183-5p,TIMELESS
hsa-mir-183-5p,THOC2
hsa-mir-183-5p,ANKEF1
hsa-mir-183-5p,ANKRD36
hsa-mir-183-5p,SLC35E2B
hsa-mir-187-3p,CRMP1
hsa-mir-199b-5p,DDR1
hsa-mir-199b-5p,E2F3
hsa-mir-199b-5p,GRB10
hsa-mir-199b-5p,PLEKHG2
hsa-mir-199b-5p,CENPO
hsa-mir-199b-5p,ZNF844
hsa-mir-203a-3p,ACVR2B
hsa-mir-203a-3p,CAV1
hsa-mir-203a-3p,E2F3
hsa-mir-203a-3p,PLAGL2
hsa-mir-203a-3p,DYNLT1
hsa-mir-203a-3p,TYMS
hsa-mir-203a-3p,FBXW7
hsa-mir-203a-3p,FLYWCH2
hsa-mir-203a-3p,SEMA3D
hsa-mir-204-5p,ADCYAP1R1
hsa-mir-204-5p,FOXC1
hsa-mir-204-5p,NR3C1
hsa-mir-204-5p,JAK2
hsa-mir-204-5p,NFATC1
hsa-mir-204-5p,NOTCH1
hsa-mir-204-5p,RPLP1
hsa-mir-204-5p,HMGA2
hsa-mir-204-5p,AP1S2
hsa-mir-204-5p,FARP1
hsa-mir-204-5p,VASH1
hsa-mir-204-5p,SORCS2
hsa-mir-204-5p,CACHD1
hsa-mir-204-5p,SEMA4G
hsa-mir-204-5p,LRRC4
hsa-mir-204-5p,CHCHD5
hsa-mir-204-5p,FAM167B
hsa-mir-204-5p,C11orf74
hsa-mir-204-5p,KLHL40
hsa-mir-204-5p,PLCXD3
hsa-mir-204-5p,MYO18A
hsa-mir-205-5p,ITGA5
hsa-mir-205-5p,PLAGL2
hsa-mir-205-5p,CCNJ
hsa-mir-205-5p,C11orf74
hsa-mir-205-5p,AMOT
hsa-mir-210-3p,ACVR1B
hsa-mir-210-3p,E2F3
hsa-mir-210-3p,LDHB
hsa-mir-210-3p,GPD1L
hsa-mir-210-3p,RCC2
hsa-mir-210-3p,ASB11
hsa-mir-211-5p,ADCYAP1R1
hsa-mir-211-5p,DDIT3
hsa-mir-211-5p,FOXC1
hsa-mir-211-5p,NR3C1
hsa-mir-211-5p,NFATC1
hsa-mir-211-5p,NOTCH1
hsa-mir-211-5p,AP1S2
hsa-mir-211-5p,VASH1
hsa-mir-211-5p,SORCS2
hsa-mir-211-5p,CACHD1
hsa-mir-211-5p,SEMA4G
hsa-mir-211-5p,LRRC4
hsa-mir-211-5p,CHCHD5
hsa-mir-211-5p,FAM167B
hsa-mir-211-5p,C11orf74
hsa-mir-211-5p,KLHL40
hsa-mir-211-5p,PLCXD3
hsa-mir-211-5p,MYO18A
hsa-mir-212-3p,PLAGL2
hsa-mir-212-3p,PSMA2
hsa-mir-212-3p,WT1
hsa-mir-212-3p,HS3ST3B1
hsa-mir-212-3p,TSPAN12
hsa-mir-212-3p,EML4
hsa-mir-214-3p,ARL2
hsa-mir-214-3p,UBE2V1
hsa-mir-214-3p,SLC7A5
hsa-mir-214-3p,BTBD19
hsa-mir-214-3p,PPM1L
hsa-mir-215-5p,ACVR2B
hsa-mir-215-5p,ALCAM
hsa-mir-215-5p,CDKN3
hsa-mir-215-5p,FOS
hsa-mir-215-5p,IL15
hsa-mir-215-5p,KCNS3
hsa-mir-215-5p,MAN2A2
hsa-mir-215-5p,MKI67
hsa-mir-215-5p,PLAGL2
hsa-mir-215-5p,RAP1GAP
hsa-mir-215-5p,SCD
hsa-mir-215-5p,WT1
hsa-mir-215-5p,TTF2
hsa-mir-215-5p,AP1S2
hsa-mir-215-5p,AKAP7
hsa-mir-215-5p,ARHGAP11A
hsa-mir-215-5p,ANAPC10
hsa-mir-215-5p,SLC19A2
hsa-mir-215-5p,NCAPH
hsa-mir-215-5p,PLCE1
hsa-mir-215-5p,NT5M
hsa-mir-215-5p,NFKBIZ
hsa-mir-215-5p,DBF4B
hsa-mir-215-5p,B3GNT5
hsa-mir-215-5p,CHCHD5
hsa-mir-215-5p,TICRR
hsa-mir-216a-5p,APAF1
hsa-mir-216a-5p,INCENP
hsa-mir-216a-5p,JAK2
hsa-mir-216a-5p,RPS15A
hsa-mir-216a-5p,UBE2V1
hsa-mir-216a-5p,MSRB1
hsa-mir-216a-5p,PPM1L
hsa-mir-217,E2F3
hsa-mir-218-5p,CCNF
hsa-mir-218-5p,DPYSL3
hsa-mir-218-5p,E2F2
hsa-mir-218-5p,EPHB2
hsa-mir-218-5p,GLI2
hsa-mir-218-5p,HLA-A
hsa-mir-218-5p,HMGA1
hsa-mir-218-5p,MKI67
hsa-mir-218-5p,POLR2A
hsa-mir-218-5p,PTK7
hsa-mir-218-5p,PTPRK
hsa-mir-218-5p,RORA
hsa-mir-218-5p,RPL8
hsa-mir-218-5p,RPS13
hsa-mir-218-5p,SFRP2
hsa-mir-218-5p,SP100
hsa-mir-218-5p,UBE2V1
hsa-mir-218-5p,UCHL1
hsa-mir-218-5p,SDC3
hsa-mir-218-5p,NUP93
hsa-mir-218-5p,EBP
hsa-mir-218-5p,RPL35
hsa-mir-218-5p,SARM1
hsa-mir-218-5p,NUP210
hsa-mir-218-5p,RHOQ
hsa-mir-218-5p,POLR1A
hsa-mir-218-5p,RAI14
hsa-mir-218-5p,SCAPER
hsa-mir-218-5p,NOSIP
hsa-mir-218-5p,CHCHD2
hsa-mir-218-5p,LEF1
hsa-mir-218-5p,PHIP
hsa-mir-218-5p,DNAJC11
hsa-mir-218-5p,THOC2
hsa-mir-218-5p,CENPO
hsa-mir-218-5p,TTYH3
hsa-mir-218-5p,RDH10
hsa-mir-218-5p,UNC5B
hsa-mir-218-5p,ANKRD52
hsa-mir-218-5p,SLC35E2B
hsa-mir-219a-5p,FOXC1
hsa-mir-219a-5p,UBE2V1
hsa-mir-219a-5p,HMGA2
hsa-mir-219a-5p,RDH10
hsa-mir-221-3p,ACVR2B
hsa-mir-221-3p,APAF1
hsa-mir-221-3p,E2F3
hsa-mir-221-3p,FOS
hsa-mir-221-3p,GRB10
hsa-mir-221-3p,LDHB
hsa-mir-221-3p,MKI67
hsa-mir-221-3p,RPS24
hsa-mir-221-3p,RECK
hsa-mir-221-3p,CORO1A
hsa-mir-221-3p,NUP210
hsa-mir-221-3p,UQCR10
hsa-mir-221-3p,CHCHD2
hsa-mir-221-3p,DDIT4
hsa-mir-221-3p,AMOT
hsa-mir-222-3p,FASN
hsa-mir-222-3p,FOS
hsa-mir-222-3p,GRB10
hsa-mir-222-3p,HMGA1
hsa-mir-222-3p,PEBP1
hsa-mir-222-3p,PBX2
hsa-mir-222-3p,CDK18
hsa-mir-222-3p,RPL8
hsa-mir-222-3p,RECK
hsa-mir-222-3p,SEC24C
hsa-mir-222-3p,PLXNC1
hsa-mir-222-3p,JTB
hsa-mir-222-3p,CORO1A
hsa-mir-222-3p,SETD1B
hsa-mir-223-3p,CYB5A
hsa-mir-223-3p,NFIA
hsa-mir-223-3p,SLC7A5
hsa-mir-223-3p,SEMA3A
hsa-mir-223-3p,MYL9
hsa-mir-223-3p,FBXW7
hsa-mir-224-5p,PEBP1
hsa-mir-224-5p,TRIB1
hsa-mir-224-5p,LONRF2
hsa-mir-200b-3p,E2F3
hsa-mir-200b-3p,EP300
hsa-mir-200b-3p,ETV5
hsa-mir-200b-3p,FKBP5
hsa-mir-200b-3p,NOTCH1
hsa-mir-200b-3p,DDIT4
hsa-mir-200b-3p,TMEM119
hsa-let-7g-5p,ACTA1
hsa-let-7g-5p,DDR1
hsa-let-7g-5p,HMGA1
hsa-let-7g-5p,PBX2
hsa-let-7g-5p,PDGFB
hsa-let-7g-5p,PLAGL2
hsa-let-7g-5p,RRAD
hsa-let-7g-5p,HMGA2
hsa-let-7g-5p,TNFRSF10B
hsa-let-7g-5p,C19orf53
hsa-let-7g-5p,C1RL
hsa-let-7g-5p,MARS2
hsa-let-7i-5p,ACTA1
hsa-let-7i-5p,HMGA1
hsa-let-7i-5p,PBX2
hsa-let-7i-5p,PDGFB
hsa-let-7i-5p,PLAGL2
hsa-let-7i-5p,RRAD
hsa-let-7i-5p,HMGA2
hsa-let-7i-5p,C19orf53
hsa-let-7i-5p,C1RL
hsa-let-7i-5p,MARS2
hsa-let-7i-5p,EGLN3
hsa-mir-1-3p,ACTA1
hsa-mir-1-3p,CAD
hsa-mir-1-3p,CRIP2
hsa-mir-1-3p,FASN
hsa-mir-1-3p,FYB1
hsa-mir-1-3p,GLI2
hsa-mir-1-3p,MKI67
hsa-mir-1-3p,NBL1
hsa-mir-1-3p,PLAGL2
hsa-mir-1-3p,PSME1
hsa-mir-1-3p,HSD17B8
hsa-mir-1-3p,DLK1
hsa-mir-1-3p,GSTO1
hsa-mir-1-3p,EHMT2
hsa-mir-1-3p,NUP210
hsa-mir-1-3p,KLHL3
hsa-mir-1-3p,EML4
hsa-mir-1-3p,MACROD1
hsa-mir-1-3p,HERC5
hsa-mir-1-3p,ADAMTSL4
hsa-mir-1-3p,SYTL2
hsa-mir-1-3p,RCC2
hsa-mir-1-3p,PLEKHG2
hsa-mir-1-3p,RASSF5
hsa-mir-1-3p,PLXNA4
hsa-mir-1-3p,C12orf57
hsa-mir-1-3p,OCIAD2
hsa-mir-1-3p,CD109
hsa-mir-1-3p,S100A16
hsa-mir-1-3p,ZNF384
hsa-mir-1-3p,AGRN
hsa-mir-1-3p,MYO18A
hsa-mir-15b-5p,CBFA2T3
hsa-mir-15b-5p,CYBA
hsa-mir-15b-5p,DHFR
hsa-mir-15b-5p,E2F3
hsa-mir-15b-5p,FASN
hsa-mir-15b-5p,HMGA1
hsa-mir-15b-5p,MLLT6
hsa-mir-15b-5p,PDE4D
hsa-mir-15b-5p,RPS5
hsa-mir-15b-5p,STXBP1
hsa-mir-15b-5p,TLL1
hsa-mir-15b-5p,UBE2V1
hsa-mir-15b-5p,SLC7A5
hsa-mir-15b-5p,RECK
hsa-mir-15b-5p,PPIG
hsa-mir-15b-5p,URB2
hsa-mir-15b-5p,SETD1B
hsa-mir-15b-5p,NUP210
hsa-mir-15b-5p,DNAJC9
hsa-mir-15b-5p,RPL36
hsa-mir-15b-5p,TMEM100
hsa-mir-15b-5p,UVSSA
hsa-mir-15b-5p,VSIR
hsa-mir-15b-5p,RASSF5
hsa-mir-15b-5p,KLHL40
hsa-mir-15b-5p,AMOT
hsa-mir-15b-5p,NEGR1
hsa-mir-15b-5p,ANKRD36
hsa-mir-15b-5p,SLC35E2B
hsa-mir-23b-3p,ACVR2B
hsa-mir-23b-3p,EP300
hsa-mir-23b-3p,ITPR3
hsa-mir-23b-3p,MLLT6
hsa-mir-23b-3p,NOTCH1
hsa-mir-23b-3p,RPS27A
hsa-mir-23b-3p,UQCRFS1
hsa-mir-23b-3p,HMGA2
hsa-mir-23b-3p,CRLS1
hsa-mir-23b-3p,SORCS2
hsa-mir-27b-3p,CDH6
