"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"RUFY1",940.642264313475,0.0325038685036945,0.00619095481630344,5.25021898368534,1.51918500670469e-07,6.65766493865676e-07
"TMCC1",836.6491241421,-0.0070186221514274,0.00839389634315274,-0.836157829987118,0.40306611846665,0.472860332557529
"MIR503HG",888.275705285575,0.00303071642177928,0.0215327752620439,0.140748992403295,0.888068239963631,0.910764015538702
"RALGAPA2",783.580243879533,-0.05363950971461,0.0116784464333537,-4.59303470035322,4.36846388948762e-06,1.4427324904203e-05
"SIPA1L3",662.848585503238,-0.0922538317043429,0.0125851426948255,-7.33037629698663,2.29507390394996e-13,2.74608750966196e-12
"TFE3",809.840426271625,-0.0185748654832923,0.00962365036759738,-1.93012679947657,0.0535911286063946,0.0799985171276499
"KLHL12",822.567738474139,-0.0252011049725545,0.00826539343337069,-3.04899036878361,0.00229611842706301,0.00461285949761099
"MFSD11",893.029733970341,0.0327110951642026,0.00650761757522456,5.0265853495661,4.9929032137423e-07,1.96670020276735e-06
"PDPK1",776.245374902749,-0.0125883399547818,0.00761133266442313,-1.65389433227931,0.0981489844425214,0.138519538480615
"PLCB3",654.093309935914,-0.080207647797815,0.010841670318578,-7.39808954164319,1.38157683559545e-13,1.71768589988903e-12
"COG6",888.87321360901,0.015307215530202,0.0209217033833452,0.731642890147625,0.464386562479066,0.534226827895561
"E2F3",587.291050646052,-0.127551025023088,0.0128305996581153,-9.94115851338348,2.75603000124441e-23,1.42071712554267e-21
"PDCD7",898.241172092827,0.0306352557136859,0.0187064640355863,1.63768287023174,0.101487865783443,0.142629821718498
"RPP14",840.278093522383,0.0119364413425266,0.0139340957406999,0.856635519423168,0.391646349199752,0.46150707002853
"AC087289.1",791.729488599586,0.0105825550767856,0.0205874132251459,0.514030342765929,0.607230776674382,0.668481791963138
"ASCC1",861.650120176722,0.0058725562430297,0.00890466819738102,0.659491865711166,0.509579967815372,0.577857746304502
"CBLL1",871.243947706453,0.00497402541619632,0.013689757508212,0.363339190866791,0.71635152074574,0.766860094686525
"CEP131",863.450449566802,0.00890987389564736,0.019049923798068,0.467711786676595,0.639990711039391,0.698069655460332
"POMT2",769.440259316483,-0.0603445204189235,0.0107807540617812,-5.59743039059305,2.17552156621654e-08,1.11925649966849e-07
"TIAF1",568.813276811622,-0.16468008991133,0.0275384048487517,-5.98001557518663,2.23116285860492e-09,1.35469394794811e-08
"WDR36",869.147129376247,-0.000542999904175801,0.0152269086517583,-0.0356605478232182,0.971553028805282,0.977624766737018
"COL23A1",622.601897300208,-0.0773239940649795,0.0192652504985457,-4.01365111088571,5.97866974262385e-05,0.000160539038054973
"CRLF3",822.020025779659,-0.017554597687108,0.00844432436235909,-2.07886349858354,0.0376298985112733,0.0582722793141803
"FBXL22",697.24292999962,-0.0160572355669677,0.0185665537132612,-0.864847392518447,0.387122555129947,0.457033797773583
"CAMK2B",1639.99010722952,0.155400155787021,0.0232041596977859,6.69708180821771,2.12622605483984e-11,1.84131741083806e-10
"HABP4",1089.86709313595,-0.00171803253610278,0.0102154873128341,-0.168179205111865,0.866442299843133,0.893221126753153
"INTU",883.610083708896,-0.00908694705269665,0.0128421028600382,-0.707590271759402,0.479199735833625,0.548077081008694
"CHML",1033.83209811606,0.0489971060790438,0.0176557822503949,2.77513085425303,0.00551795013524427,0.0103013320446401
"KIAA1217",841.666658564346,-0.0228415524799422,0.0127621609032861,-1.7897872196597,0.0734881245261916,0.106535570433231
"MAGEH1",974.508402704312,0.0609099422209931,0.00998532685365976,6.09994476031285,1.06105127212975e-09,6.90186069382356e-09
"NFKBIZ",502.982351079157,-0.186884385358424,0.0161881307052327,-11.5445315312419,7.86689234430940e-31,7.89230845803716e-29
"SSBP1",1072.46226689715,0.0927298105288321,0.0178219283352199,5.20313003086082,1.95959654694097e-07,8.39863889753667e-07
"ZFYVE26",716.602951590992,-0.0538192395017225,0.0138687858895561,-3.88060208949157,0.000104198195686471,0.000267879532454752
"CYBRD1",1080.19772833189,0.0536634674994674,0.0171090266549111,3.13655876408746,0.0017094317605158,0.00351924372859464
"ITPKB",820.669078889673,0.00235185916509007,0.0134335544470886,0.175073482923187,0.861021894012845,0.888546252707353
"ZNF767P",777.062571878616,-0.047691948991222,0.0123830816192168,-3.85137968542585,0.000117454231386047,0.000298985432204904
"CCNG2",989.970414877562,0.0403720812576273,0.0187245166118719,2.15610806380071,0.0310752279941507,0.0490479394287442
"CDH3",309.430573770482,-0.336017502881713,0.0265257272995104,-12.6676075301398,8.93996021897061e-37,1.59719124898376e-34
"SLC26A2",679.476797785379,-0.0758767943474728,0.0129613255194241,-5.85409217859409,4.79622569168402e-09,2.74955496575573e-08
"TET2",879.20392015071,0.0251942169425473,0.0177525532318896,1.41918836200361,0.155844108002769,0.20801543921524
"BMP2",460.034030609177,-0.303977194656821,0.0168493078882346,-18.040930622977,9.29651206504348e-73,4.0415036784099e-69
"CCNC",817.372619969358,0.032302564451426,0.00985203189274352,3.2787718110432,0.00104259904269854,0.00223975897131846
"CCNT1",927.10340653692,0.0221937965517784,0.0148834347262842,1.49117438010355,0.135915718192783,0.184397461424142
"LMOD3",2735.39697019857,0.314039718431892,0.0355056812730543,8.84477377061965,9.17139291112761e-19,2.60028926841144e-17
"PSMD5",785.197339341714,-0.035085883598577,0.00686112650777635,-5.11372054702838,3.15874561131346e-07,1.30039015980903e-06
"RHOJ",698.743694199632,-0.0407427125311989,0.00916566444521392,-4.44514555106518,8.78323814055149e-06,2.7549541084433e-05
"UHMK1",1180.09757618567,0.0870702083144956,0.0146132334587552,5.95831227635178,2.54856175720681e-09,1.53101531264354e-08
"MOXD1",707.366336186395,0.0324293475536771,0.0228151763974261,1.42139368062636,0.155202342588597,0.207307348631758
"PMS1",722.773570102767,-0.0256507385244187,0.0111452796306208,-2.30148900472136,0.0213640061750026,0.0349817160746245
"HARS2",866.704601122462,-0.015046194081594,0.00791275512088806,-1.90151140174617,0.0572350605090761,0.0848731846684902
"PEPD",971.832855917452,0.0606738120014975,0.0108138690710543,5.6107403929926,2.01462799580143e-08,1.04099755630912e-07
"RNF141",751.557381838229,0.0110171288583996,0.0101302688941157,1.08754555022711,0.276795779434963,0.342307088506618
"SEC61A2",645.411953785437,-0.0734280584506598,0.00916006826972717,-8.01610384207832,1.09152235122202e-15,1.96353579374311e-14
"UBLCP1",703.934635389183,-0.043210762149638,0.00963904554073374,-4.48288805847356,7.36395633576829e-06,2.34417179719527e-05
"AVL9",843.914130164519,-0.0243744293066936,0.01268178897918,-1.92200243567446,0.0546054512748217,0.0813809045281939
"FOSL2",693.290337801957,-0.0476194658500665,0.0187432815501066,-2.54061519178298,0.0110657635128001,0.0193769720373173
"GRK6",806.706972075346,-0.00626137313564793,0.010530770776864,-0.594578807982805,0.552125049197616,0.618095698852817
"NFAT5",854.700333554732,-0.0840049284356879,0.0283476354268001,-2.96338397086442,0.00304276751084647,0.00597827265388065
"SMYD5",749.226955926527,-0.0193297817264555,0.00883089969917864,-2.18888022567546,0.0286055466814462,0.0454690481193688
"AAR2",815.332772781675,0.00268730060804197,0.00852815404202802,0.315109295024287,0.752678671360122,0.798343789189876
"GEM",933.059414162663,0.0749876459321413,0.0197007130158055,3.80634172336707,0.000141037479866509,0.000354292795455409
"GEN1",723.638238351626,-0.0727503070516624,0.0150587335045981,-4.83110395900483,1.35778081182289e-06,4.91484245012325e-06
"KDM5A",1412.81121888633,0.135148384876702,0.0386230411865557,3.49916476602433,0.000466718079243095,0.00106359203031425
"KITLG",1037.04523276012,0.0816051444885158,0.0194152759606957,4.20314110670985,2.63236375696637e-05,7.52879125402532e-05
"MAN2B1",754.775360941087,-0.0198220663044584,0.0118726557553629,-1.66955622338369,0.0950071977675853,0.134522187958403
"RIC8B",906.202302033467,0.0318386376722914,0.00731977067353052,4.34967693556645,1.36338240472769e-05,4.10462449733578e-05
"ZMPSTE24",728.9739928395,0.000336473474527383,0.015195600875414,0.0221428212866386,0.982334028392234,0.986038666843032
"ZNF692",934.957479722519,0.0103661294017312,0.0144398934380974,0.7178812950504,0.472830482046253,0.542505071421416
"C1orf122",1532.90750770024,0.187549057466164,0.0261127768418209,7.18227167498309,6.85625050793638e-13,7.49532431890245e-12
"CDYL",607.674443909782,-0.0690301690299703,0.0118918017367209,-5.80485367636181,6.4422238856654e-09,3.61996914764533e-08
"CLPTM1L",895.688478162566,0.00542928539399248,0.0103950879128824,0.52229336004596,0.601466091611093,0.663591977564662
"FANCL",723.872928497323,-0.0347031705774427,0.0148262085516853,-2.34066386267701,0.0192494891815016,0.0318755507751579
"RCN1",809.349265458092,0.0273841578832851,0.0149573284801443,1.83081878021448,0.0671275962601862,0.0982468982634215
"VPS25",943.388822934236,0.0719206404917718,0.0149704229748427,4.80418226075723,1.55385239702671e-06,5.55062803670841e-06
"DHDDS",743.09405829061,-0.0309606875523831,0.0134562629107071,-2.30083848374781,0.0214007623035092,0.0350375021293455
"FOXO1",630.279461329218,-0.0958585864376987,0.0134859203974576,-7.10804925526404,1.17694560671656e-12,1.25099630014648e-11
"NDUFAF4",1076.31876619679,0.0828058586998961,0.0138351915458984,5.98516171064105,2.1617497680118e-09,1.31622504549066e-08
"NOM1",774.667715304208,-0.0517752136909692,0.0120061702838918,-4.31238375491257,1.61503799290252e-05,4.78277145854556e-05
"KRI1",779.197746762594,-0.0311524383547083,0.01408678284181,-2.21146579063084,0.0270035982987175,0.0431753008473549
"ZNF780B",970.655221697901,0.0223457224282201,0.0176045729481141,1.26931351837273,0.204329266782453,0.263430436672277
"ALG13",916.749952063698,0.0065893761124244,0.0101688134168887,0.647998526699343,0.516985903187742,0.584882906781275
"BARD1",894.751673601905,0.0501252935987888,0.0136097166180483,3.68305196981957,0.000230458152963516,0.000558253200399363
"CD320",939.858035408566,0.0620936790771946,0.0235543669404729,2.63618543576735,0.00838438982760793,0.0150743330757737
"SLC35E2A",451.686275386501,-0.104502480544441,0.0314415119321382,-3.32371041093678,0.000888283843816534,0.00193085280353575
"MSL2",887.988312403941,-0.00237830429885801,0.01152675559993,-0.206329029729098,0.836533903912959,0.868926612610918
"MZF1",843.760449128147,-0.043848889943427,0.0147895151123915,-2.96486325685471,0.0030281749806194,0.00595318934236331
"N4BP2",692.010500177949,0.00278045229399898,0.0148181150776249,0.187638729989175,0.851159863316949,0.880699864209025
"PARP12",840.347199958845,0.000724209438451735,0.0133853349074106,0.0541046931930549,0.956851753099284,0.966186169396165
"PGPEP1",1245.56013003538,0.0972242526814211,0.0184268539291226,5.27622637349742,1.31871173726922e-07,5.85186746426173e-07
"TECR",983.919336567385,0.0305164098707772,0.0144156754687561,2.11689073723372,0.0342691219853135,0.0535190862091317
"TRIM66",547.366910795336,-0.0802852888751926,0.0309568726829224,-2.59345605408917,0.00950166814111012,0.0168806369563218
"TUBGCP3",621.684881766898,-0.103844150441316,0.0328745684403337,-3.1587988943426,0.00158420767452217,0.0032837311651491
"BICRA",668.572014584648,-0.045458130788899,0.0141378813563988,-3.21534250026258,0.00130288968966047,0.00274733829143927
"DHFR",773.484103187693,-0.105334089996825,0.020794625688631,-5.06544775434041,4.07441517015907e-07,1.63704629233563e-06
"ESF1",1400.69551726634,0.153563022690126,0.0370172365698477,4.1484194099786,3.34778656248096e-05,9.39570310907611e-05
"PRADC1",1200.39648067386,0.11923994366066,0.0193822084512688,6.15203081529411,7.64970093373866e-10,5.08757774491686e-09
"SUPV3L1",863.811184511101,0.0237323544166287,0.00719785201624714,3.29714397615559,0.000976734180793239,0.00210903430230222
"AFG3L1P",644.063103523906,-0.0941326304326614,0.0161532401267986,-5.82747669778605,5.62717041829514e-09,3.19780203030088e-08
"FAXDC2",754.295934633953,-0.0226683211848476,0.0127795472194808,-1.77379689558114,0.0760967518213769,0.109833315322532
"TBL3",908.959236789341,0.049445458828008,0.0174937617314477,2.82646234623868,0.00470652770473223,0.008902470533012
"USF1",906.622630004161,0.0484281826927609,0.0106635885474101,4.54145267115756,5.58679290203588e-06,1.81025970256775e-05
"CEP120",675.360443452931,-0.0471176213250974,0.0166811674240254,-2.82459974936978,0.0047339710515734,0.00894918835405425
"COL11A1",1101.4405425669,0.044196293757882,0.0227172745917937,1.945492782565,0.0517156975410639,0.0774903638936759
"NADSYN1",851.451590830163,-0.0162750512498094,0.0103831157769094,-1.56745350812738,0.117008725221232,0.161706876585282
"PTPN4",855.619871811139,0.00635024326552297,0.0124656842379596,0.509417946444181,0.610459299568807,0.671582470263718
"BAX",918.041722873185,0.0396571469392362,0.0214991580515553,1.84459069718627,0.0650971012788576,0.0954894156876461
"CACFD1",922.214305499125,0.0192855094287266,0.0150145408695078,1.28445548860521,0.198982628387044,0.25732587401327
"MTMR9",860.001808566054,0.0304276327733184,0.00995188179933191,3.0574752983261,0.00223210037432151,0.0044973046627377
"RASGRP2",813.451271611165,0.020728166100375,0.0191458473773078,1.08264553100651,0.278965789457903,0.344761852185157
"RTL10",703.711959184074,-0.0590901403294649,0.00852864031696079,-6.92843620242175,4.25517985391743e-12,4.14458966802025e-11
"SLF1",928.121280332222,0.0911178246525201,0.017254759500452,5.28073570947965,1.28666177791638e-07,5.7232752072256e-07
"EMC2",925.762572058565,0.0540963894185015,0.0101579316288172,5.32553194835792,1.00658021354493e-07,4.56461027296695e-07
"LYRM1",1009.37384637032,0.102880629468064,0.011787231333985,8.72814205074932,2.58890360255976e-18,6.82110722920896e-17
"NUDT9",913.111285271287,0.0293864768553645,0.00879693120016716,3.34053730632861,0.000836164459876271,0.00182728835216259
"RAB22A",860.031596165888,0.019615641889033,0.00744468293557346,2.63485255971106,0.008417383745184,0.015125312593647
"SLC30A6",744.218076683533,-0.00673413225380035,0.0108888536651283,-0.618442717745992,0.536283546317638,0.603313207200434
"SLC5A6",730.321298043405,-0.107280682769786,0.0115086120403582,-9.32177419775514,1.14410886517434e-20,4.23905335784198e-19
"TEAD4",834.406797528547,-0.00470085822261939,0.0130511638483089,-0.360186898061853,0.718707371931795,0.768814103078615
"TRIM5",610.519886285441,-0.075604732595705,0.0108273230747777,-6.98277238737122,2.89411101330264e-12,2.90122950311246e-11
"CACNB3",633.651160805246,-0.0929699711084178,0.0132556842093023,-7.01359278332652,2.32274805206099e-12,2.35196274029344e-11
"GARNL3",816.20473056739,-0.0185718521210586,0.0182963425076999,-1.01505817970137,0.310078095056751,0.378021201317481
"GSTA4",771.988831297616,0.0243940975876533,0.0108828299382453,2.24152152758775,0.0249923126687848,0.0402755148679465
"SLCO2A1",526.536436289542,-0.271923250708243,0.0206358530256833,-13.1772236587365,1.18678423439989e-39,3.15878367041701e-37
"TGFBR3",1202.86041692298,0.05534047778251,0.0158752138335066,3.4859673931262,0.000490360771373195,0.00111319150221918
"ALAD",867.355365882533,-0.0221717103237247,0.012378575283316,-1.79113587923224,0.0732714927553835,0.106261181865419
"CRACR2B",841.115908223818,-0.0162353188137676,0.0233919103233856,-0.694056987621769,0.487646471263332,0.556761383018154
"DNAJB14",778.958841046073,0.0119480497897222,0.0163485044870721,0.730834419696942,0.464880296908051,0.534606192776193
"PCBP1-AS1",755.95114194333,-0.0398358085720923,0.0121668843407395,-3.27411746972118,0.00105992539114316,0.00227435783996201
"ABHD17A",828.864243280455,0.0326083917048202,0.0104044206296993,3.13409010125369,0.0017238791416356,0.0035461879755854
"CDC42EP4",899.06987435225,0.0339598128189828,0.0103378485572005,3.28499809521093,0.00101983061106573,0.00219373756053426
"GGCX",772.905798211259,-0.0592597208910951,0.00972152057423187,-6.09572550287766,1.08942216801104e-09,7.0582433756582e-09
"PLSCR1",691.860057848927,-0.0427245538258487,0.0121893744773786,-3.50506532596388,0.000456495257755811,0.00104339487410643
"RNASEH2C",1441.20990234055,0.158977478303921,0.0252868331767103,6.28696670686079,3.23728766911249e-10,2.29835088625831e-09
"ZNF451",915.202031140509,0.0197878303233676,0.00867182459166138,2.28185315722312,0.0224980111910468,0.0366315932526382
"GTF3C6",1119.44341632936,0.0890855848072787,0.016637834535107,5.35439781056252,8.58418170951693e-08,3.94902637938341e-07
"INO80",748.785603411033,-0.0207586256019252,0.00900461774285147,-2.30533113061961,0.0211480353265937,0.0346628976661348
"SNRK",974.72195474037,0.05893635123597,0.0115738052905835,5.09221900284781,3.53896981531451e-07,1.44190079135682e-06
"ZSCAN30",976.949024607948,-0.00015360134888287,0.0115032314999685,-0.0133528868721185,0.989346254316607,0.99147486159499
"ANGEL2",859.13298838102,-0.0218430516074032,0.00863640581456219,-2.52918309727558,0.0114328367347107,0.0199581122599513
"EPDR1",754.630966383343,-0.035092263886406,0.0162139286119253,-2.16432825913615,0.0304391654050596,0.0481154318141225
"NFU1",1121.58729207606,0.130897257117131,0.0142099815533319,9.21164159333049,3.21174907215913e-20,1.11700350397598e-18
"APPL2",734.601524568383,-0.0411788434419441,0.00829111488597148,-4.96662318738564,6.81287825562568e-07,2.59957747834611e-06
"EPS8",967.379651147306,0.00104236838562829,0.016844214913837,0.0618828714167032,0.950656107981514,0.961717108307082
"PICK1",976.744494233738,0.0498455228395772,0.0171796909631827,2.90142139031487,0.00371473969070112,0.00717849089437309
"RCHY1",912.49746055119,0.0344093553422612,0.0119084893268063,2.88948114223062,0.00385878150795324,0.00742384251758757
"BBS2",930.406123112598,0.00150304254828028,0.0114864238979486,0.130853828975328,0.895890939673366,0.917415957539262
"LYRM4",830.447237153523,0.0307317371062877,0.0172249536064607,1.78414048643713,0.0744008399344018,0.107659575549148
"PWWP2A",779.828722035055,-0.0270351244198436,0.00876704254843126,-3.0837222781223,0.00204428333189873,0.00414514042515908
"SNAP29",693.167537715642,-0.0306930126201984,0.00911476355249025,-3.36739537382873,0.00075881813340592,0.00166945109579622
"TMEM120A",1101.66670252413,0.102172402726073,0.0165804893606395,6.16220670595045,7.17381206101759e-10,4.7808307051503e-09
"VPS4B",734.21130380293,-0.0371993631222853,0.00788089664818407,-4.72019425998396,2.35619514415473e-06,8.13966124921412e-06
"ZFPM1",613.684426723872,-0.0798247208361899,0.0225750701505317,-3.53596778676278,0.000406284232018492,0.000937833443183215
"MRPL43",1218.17219079205,0.105228565995954,0.0162101224141711,6.49153432079955,8.49665488264328e-11,6.60783380914929e-10
"PRTFDC1",807.97016760179,0.00153289630627246,0.0121275619620146,0.12639773031659,0.899417098689455,0.920448666125853
"BCL7B",888.556782666765,0.0336938940020216,0.00994850543911553,3.38682973118193,0.000707052547520607,0.00156400599131
"SEMA4B",941.788218473131,-0.00508263245956479,0.0117570795508161,-0.432303995018218,0.665520483967814,0.720607567613801
"TADA2B",727.549572828352,-0.0550423489232659,0.0106211112134656,-5.18235312831322,2.19103885173839e-07,9.29890293015687e-07
"ZC2HC1A",819.758617181468,0.0406522349151914,0.0136375044004175,2.98091452230415,0.00287388997432347,0.00566953154517118
"HERC2",688.78781218467,-0.111888857828283,0.0246317151608294,-4.54247124480452,5.55985823745035e-06,1.80242781836509e-05
"MRPL52",1082.46211759615,0.114929010607207,0.0243847045212155,4.71315986245455,2.43904697231442e-06,8.40202076411112e-06
"PGAM1",785.430826104331,-0.0262544728024989,0.0134989020302991,-1.9449339467439,0.0517829287054329,0.0775821891069794
"TMEM184C",725.289789191985,-0.0522049133113811,0.0115371543410604,-4.52493845259444,6.04130843241599e-06,1.95026595484082e-05
"XRCC3",704.521035405223,-0.0504731744515039,0.0102762428131414,-4.91163700287015,9.03191456963954e-07,3.37519283143951e-06
"HCCS",894.939442402727,0.0242335146252149,0.00827038353908426,2.93015608172123,0.00338791785866699,0.00659480965861715
"PLBD2",710.282352014014,-0.0450688401063806,0.0115950958877249,-3.88688808982533,0.000101537535868019,0.000261709988693816
"VANGL1",692.739690936742,-0.0618372045806248,0.0128223731021851,-4.82260218820858,1.41697394453195e-06,5.11208137886189e-06
"IDE",1030.37054470998,0.0862560209639772,0.014487388131436,5.95386968178282,2.61875355949446e-09,1.56812598360545e-08
"KLHL4",436.235639774539,-0.200327932639111,0.0243638231250163,-8.22235211654522,1.99550286489786e-16,4.01006908536178e-15
"COPS9",1343.02752066205,0.157215169414443,0.0269835680829291,5.82632989570807,5.66595615398756e-09,3.21703962387052e-08
"CTNS",665.460236511434,-0.0554400767166451,0.0102379254669754,-5.4151670565955,6.12315097152179e-08,2.89341068734011e-07
"DNAJC2",946.165093220409,0.0639948022303884,0.0272087541817229,2.35199310497561,0.0186731210693092,0.0310156450567919
"MBTPS2",707.710249375658,-0.020622600897543,0.0138388974904493,-1.49019102943536,0.136174014401618,0.18472867649531
"NAA16",694.618950973711,-0.0347745568705758,0.0122685449257591,-2.83444834583138,0.00459048784124974,0.00870823889826605
"SEC31B",785.88894029988,-0.0228452034476461,0.0160106088275358,-1.42687912082119,0.1536147400558,0.205496239530074
"SP2",681.504667502262,-0.0554940468605458,0.0107741043103042,-5.15068772886042,2.59533002941246e-07,1.08453361882721e-06
"STK36",670.264493088054,-0.123603215580429,0.0160936105462888,-7.68026635321632,1.58758152596193e-14,2.31861570678562e-13
"ATG2B",912.079396140114,0.0151936379282433,0.014076299892588,1.07937725426293,0.280419586470471,0.346302531866941
"CRISPLD1",647.401280841051,-0.0557567298423391,0.0149783545207984,-3.72248699047131,0.000197270076067324,0.000483881198433335
"LIMK1",616.780443844195,-0.094548646126614,0.0140206800972775,-6.74351354360999,1.54601557717043e-11,1.36791961719516e-10
"STK10",734.935411202483,-0.0432070355296185,0.0109361503534338,-3.95084505363006,7.7875732381279e-05,0.0002048105064966
"FBXO34",815.793126739708,-0.000103853245833325,0.0133393925352971,-0.00778545541399439,0.993788168079707,0.995085242848026
"ILKAP",950.939727581089,0.0298107883277574,0.0108228111183786,2.75444041309515,0.005879259459745,0.0109087070527805
"IRS1",847.730703358228,0.00276599128382334,0.0176371910556823,0.156827199699252,0.875381035831997,0.900511761482501
"MSI1",611.207627176823,-0.0715881599816836,0.0117235183783954,-6.10637162591133,1.01921541252171e-09,6.65628813725999e-09
"P2RY1",469.088480635506,-0.211089559289882,0.0187763873382608,-11.2422882787331,2.52744700425508e-29,2.19753092196632e-27
"RNASE1",1314.28592430948,0.134663554857989,0.0245714396081751,5.48049104999062,4.24146973754003e-08,2.06561793566083e-07
"SPART",812.576972007534,-0.00479051263109374,0.0163512888144894,-0.29297462025432,0.769541551037303,0.812989948046052
"BECN1",760.971637551264,-0.055484680664971,0.0176053640123003,-3.15157815687341,0.00162390695863978,0.00335801404068179
"BET1L",838.930323381164,-0.0404553345045166,0.0119395301584262,-3.38835230262103,0.000703138863516049,0.00155693328658341
"KIF3B",787.505381650942,-0.0133543043667345,0.0101553330409901,-1.31500407843173,0.188508531797509,0.245215267474877
"NAGA",746.24584254423,-0.0193928523312275,0.00964256633904617,-2.01117126388843,0.0443073699332756,0.0673885386203826
"NFYA",691.270642545357,-0.0641333318231055,0.0171785297925945,-3.73334229398099,0.000188955524145336,0.000465236538777322
"PARVB",865.04930653073,-0.0650055269993587,0.0274664684047154,-2.36672316373221,0.0179463510928956,0.029934302462405
"ZNF544",783.517959515631,-0.0477662663173769,0.011012193691472,-4.33757956458466,1.44060391324027e-05,4.31916235321369e-05
"ADAMTSL4",747.897632600746,-0.139851794697981,0.0188002877681773,-7.43881138536101,1.01595257971532e-13,1.30413912841015e-12
"DUSP7",765.425304421205,-0.0241340323236487,0.00851329387666399,-2.83486423390165,0.00458451640951972,0.00869817617296424
"IPO13",903.249797526103,0.0280948766768308,0.008188363046044,3.43107364913481,0.000601197352931919,0.00134583176741128
"PDGFA",1003.06544776078,0.0390394204691944,0.011539359146485,3.38315325605288,0.000716586320626457,0.00158241090308335
"TUBE1",1212.47574759917,0.0837161247822984,0.0180634180740168,4.63456719205981,3.5768504310959e-06,1.20075375347111e-05
"ADAMTS19",540.457261081839,-0.116436690861334,0.0192128922142321,-6.06034164783803,1.35832719580491e-09,8.6163926496535e-09
"CAMTA2",748.171096509008,-0.0448284562112089,0.0125316866051031,-3.57720852937339,0.000347283121401473,0.000812278778572097
"CDAN1",710.516540332981,-0.0515683181421804,0.0121640583224523,-4.23940076372342,2.2411723961957e-05,6.48388872918906e-05
"EVI5L",916.973115829539,0.0288970487810037,0.0114520557539273,2.52330667977178,0.011625696314805,0.0202568244940129
"MANBAL",836.698993584079,0.0222708997836097,0.0136904828796624,1.62674318936506,0.103791651845384,0.145553841222311
"UBN2",1024.01159233001,0.0420210207692018,0.0115899052386569,3.62565697509288,0.000288227746842938,0.000685960998964525
"AC010618.1",972.875392329151,0.0678618741950863,0.0267938547470564,2.53274024345234,0.0113174785571486,0.0197832134221058
"CENPK",746.756178688456,-0.0335071236295904,0.0157720947414828,-2.1244561473158,0.0336320192670188,0.0526249304475656
"CSTF1",824.484375972579,0.0220720227116525,0.00689440853283248,3.20143818088837,0.00136743413355433,0.00287460927946737
"REXO2",929.132648089686,0.0833235608581477,0.0113085690338139,7.36817899850995,1.72974440263068e-13,2.10441478536468e-12
"ADAM33",730.159717745864,-0.0785504347394888,0.0206380358215983,-3.80610031974475,0.000141175138237134,0.000354555392429943
"BCS1L",946.487450105578,0.0197548573940315,0.0117300362243335,1.68412586425359,0.0921573468018552,0.130728313790493
"PTH1R",612.298338968235,-0.153569728177834,0.0224067042814669,-6.85374012388136,7.19437281399076e-12,6.74543567505877e-11
"YIF1A",1051.13009989874,0.0578339921759577,0.0211511970739839,2.73431295513263,0.00625105996415785,0.0115476379677828
"BTBD6",1018.21280832585,0.0745107703737303,0.0133554737128816,5.57904361728952,2.41844597368618e-08,1.23401300425724e-07
"PTPRU",562.960894577102,-0.246152301273291,0.0253220556785755,-9.72086565158118,2.45683843840196e-22,1.11644902138113e-20
"STUB1",974.954062736327,0.0301631870212057,0.0120471808098986,2.50375482008387,0.012288315615084,0.0212834279219025
"CRCP",699.118139993797,-0.0220062204592944,0.00876554937950313,-2.51053522221351,0.0120548295529112,0.0209230937218539
"DEDD",749.980410958707,-0.0200701399892402,0.00908309349270929,-2.20961503978241,0.0271318906223127,0.0433591615606179
"NEK6",468.572988680274,-0.168725272842307,0.0200757292328722,-8.40444055033553,4.29906004179014e-17,9.55167650170818e-16
"ORC4",878.469840867628,0.0510887787911203,0.015003951721464,3.40502153962778,0.000661588352252281,0.00147067245441866
"SUSD6",715.900614876465,-0.0497194624905352,0.0152308535536004,-3.26439108061558,0.00109699632001012,0.00234579865643088
"DIMT1",739.445252189282,-0.013682988924828,0.00711631224563386,-1.92276398962442,0.0545096964399878,0.081247481253751
"KDSR",835.31371294029,0.00249001874509676,0.00759451367265039,0.327870730427927,0.743009405251051,0.790079793174416
"MIR133A1HG",1464.24536798326,0.156802530022047,0.0234475270886969,6.68738026952256,2.27200956872914e-11,1.959758518212e-10
"BRAF",888.847952654908,0.043839708950797,0.009317599461611,4.70504330341939,2.53812074698299e-06,8.72487369060416e-06
"CBR4",794.40168035246,0.010573772791932,0.01189313701433,0.889065078388623,0.37396810556589,0.444286582269854
"KLHL41",784.892014252905,-0.0384019695205316,0.0236004373764103,-1.62717194211477,0.103700585017313,0.145457413400279
"MRPL21",1489.89804267268,0.144910779520677,0.0240000415292183,6.03793869874177,1.56095338538345e-09,9.80161485419885e-09
"RBM12B",817.981412476617,0.0215718261346941,0.0192475984936496,1.12075416274978,0.262392520178229,0.32719411494067
"RNF111",729.990552271952,-0.0310817296889255,0.0159136997938593,-1.95314289521279,0.0508026653777245,0.0762536956906758
"ROMO1",1492.00433279383,0.184255868531117,0.0325842267276561,5.65475651980805,1.56067350714977e-08,8.24728682343893e-08
"TMEM87A",842.937766782757,0.0264251193169272,0.00895740086958368,2.950087832583,0.00317683602888538,0.00621080729856439
"AIP",1151.52236042786,0.100698331617175,0.0184715124326752,5.45154772703097,4.99333163802674e-08,2.39952215265825e-07
"CAMLG",909.602563152358,0.0388906280953122,0.0151163756620055,2.57274818811645,0.0100894586550191,0.0178253481141641
