"","logFC","pvalue","padj","piValue","rank"
"ENAM",0.114968236792361,8.66059966555114e-08,3.98137260620789e-07,6.39996717603369,892
"RPL39L",0.142980510025302,8.67173906324289e-08,3.98368513077893e-07,6.39971499539123,893
"RPS27",0.139631319905975,8.67159995167962e-08,3.98368513077893e-07,6.39971499539123,894
"C6orf226",0.112983582947848,8.81672740638358e-08,4.04317014184439e-07,6.39327798260662,895
"JTB",0.172376906759275,9.0886079313543e-08,4.15761573625825e-07,6.38115565241062,896
"PDE1A",0.108808530261481,9.14287201057138e-08,4.1795070719198e-07,6.3788749355859,897
"TMEM176A",0.320147680108201,9.83002905777583e-08,4.46701181085409e-07,6.34998289924475,898
"SYTL2",0.103572382723703,9.8434331925203e-08,4.47154495635144e-07,6.34954239854756,899
"TMEM233",0.180157483468785,9.94939136206817e-08,4.51653192287132e-07,6.34519491582504,900
"SNHG6",0.110566131079898,1.02823808838671e-07,4.6531162903329e-07,6.33225609347602,901
"C7orf50",0.112089888152359,1.05666774212719e-07,4.77348828985895e-07,6.32116413849258,902
"URB1-AS1",0.125443336736403,1.07247800138487e-07,4.84323341207114e-07,6.31486460030473,903
"FN3K",0.111106529922768,1.07899194483704e-07,4.87096328991509e-07,6.31238514348251,904
"SAT2",0.102540316561438,1.11063558124538e-07,5.00515177975198e-07,6.30058274813286,905
"IGF2",0.131143325857993,1.13998182061886e-07,5.12589581158005e-07,6.29023022548609,906
"FITM1",0.141557815086528,1.1580485597227e-07,5.20264185873355e-07,6.28377606918933,907
"TPGS1",0.203257982807811,1.17570703640141e-07,5.27470628439875e-07,6.27780171851677,908
"PDE4B",0.127986287494682,1.26426232363287e-07,5.63517061682157e-07,6.24909293022615,909
"AC097382.3",0.118623323343848,1.32506849022901e-07,5.87607726948888e-07,6.23091250194032,910
"MRPL41",0.180295271913311,1.33276560659613e-07,5.90820157757537e-07,6.22854469573395,911
"COMMD1",0.103769832567286,1.33717886269355e-07,5.92546010618807e-07,6.22727792146632,912
"KRT10",0.128593485562991,1.34442277226443e-07,5.9497664729802e-07,6.22550007989942,913
"ABLIM2",0.103121458954639,1.34981962391175e-07,5.96959902850358e-07,6.22405483898061,914
"FAM89B",0.165554483693378,1.39600435279316e-07,6.15923165396766e-07,6.21047346141585,915
"ELOB",0.179338896274554,1.40967610458149e-07,6.21534677347929e-07,6.20653463570984,916
"HIGD2A",0.145699643375816,1.44552958794192e-07,6.36052526516143e-07,6.19650701794568,917
"TYMP",0.149523284725812,1.45334851492423e-07,6.39277279313381e-07,6.19431073064227,918
"COPZ2",0.118744190860327,1.60336201143107e-07,6.98898641480081e-07,6.15558580370743,919
"MYL3",0.135618493510916,1.73929601390059e-07,7.53868348730193e-07,6.12270449022057,920
"NDUFA13",0.192598481138322,1.75047297962895e-07,7.57705562572878e-07,6.12049952443615,921
"PLAC9",0.192042346839108,1.75304561922371e-07,7.58567384403307e-07,6.12000583429099,922
"ID1",0.14908818498635,1.90531243417744e-07,8.19020592173438e-07,6.08670517888077,923
"NDUFB9",0.123772595595423,1.94468264310836e-07,8.34170311944887e-07,6.07874527072125,924
"RPL13",0.134939798362421,1.95246170239288e-07,8.37081049395397e-07,6.07723248991467,925
"ULK4",0.108412690489607,1.96547782253847e-07,8.42107810826107e-07,6.07463230440347,926
"SLC6A13",0.125125551780241,2.02587170650282e-07,8.65992094271049e-07,6.06248607268257,927
"FBXL15",0.157881617039828,2.05601260910838e-07,8.77725579312323e-07,6.05664124493574,928
"DPM3",0.17890873565127,2.07039336722394e-07,8.83575598669328e-07,6.05375628636058,929
"MXD3",0.100162780595794,2.10279697994119e-07,8.96524295926543e-07,6.04743793650464,930
"RGS10",0.112260463555014,2.16477306957543e-07,9.20240233813647e-07,6.03609878287162,931
"NDUFS8",0.143262612026071,2.19606271695764e-07,9.31719256817228e-07,6.03071492839962,932
"PSMB3",0.131901309890148,2.20033043284034e-07,9.33226325369227e-07,6.03001301869812,933
"EDF1",0.142913721089902,2.26328853733195e-07,9.58059367214649e-07,6.01860757854684,934
"ISG15",0.164480084452243,2.3025535390681e-07,9.72470960379732e-07,6.01212335857309,935
"AQP3",0.160302330719019,2.31122550746978e-07,9.75186123209991e-07,6.01091248730785,936
"CCR10",0.148166520621104,2.37272794558173e-07,9.99196573015076e-07,6.00034906414873,937
"ART3",0.159662926166333,2.4567519063071e-07,1.03158269034312e-06,5.98649595380779,938
"NME5",0.103445883773379,2.47984096876369e-07,1.04094257851999e-06,5.98257322680044,939
"LINC02500",0.153482159517672,2.59367206684191e-07,1.08453361882721e-06,5.96475698099894,940
"MRPL51",0.119381866589832,2.60097736984191e-07,1.08619746581743e-06,5.96409121478478,941
"AC103740.1",0.159338302361912,2.62884895837141e-07,1.09713433968256e-06,5.9597401915586,942
"ZNF688",0.117630005610979,2.64133839130536e-07,1.10164595605327e-06,5.9579579554272,943
"IGSF6",0.194752024721815,2.67173972743379e-07,1.11396513827339e-06,5.95312840026858,944
"SSR4",0.123476132207173,2.71609095766238e-07,1.13064980114372e-06,5.94667188931144,945
"SERTAD1",0.115219542778772,2.76803086394696e-07,1.15190359054232e-06,5.93858386800274,946
"CTSD",0.135534439570127,2.92201276261684e-07,1.21134426096786e-06,5.91673241392434,947
"LAGE3",0.126210017750144,3.06190127449146e-07,1.26371254499739e-06,5.89835170320471,948
"ZCRB1",0.164946310075395,3.13539932501699e-07,1.29159437766493e-06,5.88887385414296,949
"ATP5F1D",0.19298846263638,3.20202448398526e-07,1.31571529048947e-06,5.88083807815866,950
"BCL3",0.10675253115327,3.21554946804637e-07,1.32044068520972e-06,5.87928110272262,951
"SOD3",0.171976127124876,3.25323784467382e-07,1.33507639931517e-06,5.87449388122703,952
"SREK1IP1",0.126195378252597,3.2622277923354e-07,1.33792373797605e-06,5.87356864076856,953
"RPS8",0.104459760017603,3.50647898505532e-07,1.43000309327991e-06,5.84466302309931,954
"AGAP2",0.110728736314603,3.53837015227908e-07,1.44190079135682e-06,5.84106461981665,955
"GTF2IRD2",0.144310441774891,3.61465405477125e-07,1.47030927428701e-06,5.83259130335468,956
"COX8A",0.152084673325886,3.65198001295931e-07,1.48331122170711e-06,5.82876771769075,957
"YPEL3",0.106719771379792,3.8295450324094e-07,1.5486798856646e-06,5.81003834225156,958
"PXDNL",0.166859482092713,3.89924574598633e-07,1.5744260996642e-06,5.80287771944234,959
"SNRPD2",0.129645786234574,3.94643475619771e-07,1.59101706616168e-06,5.7983251618367,960
"LGI4",0.124566285913053,4.05555332863837e-07,1.63147830080511e-06,5.78741869809632,961
"RPS18P9",0.105918476735641,4.06261408032332e-07,1.63381476520434e-06,5.7867971834277,962
"NR4A1",0.235585249742006,4.0898079903189e-07,1.64272484785153e-06,5.78443517367202,963
"ATP1A3",0.194303433945631,4.17617258659724e-07,1.67638174436446e-06,5.77562707723747,964
"AC011472.4",0.176783787782569,4.20443511296481e-07,1.68616982605434e-06,5.77309868664841,965
"SCAND1",0.161288906240418,4.27122803463164e-07,1.71085245785214e-06,5.76678744195132,966
"NKAPL",0.157079594171765,4.32169480880186e-07,1.7284128701746e-06,5.76235250848844,967
"RPL27A",0.144229741037801,4.35512040294525e-07,1.73964717596361e-06,5.75953882359645,968
"ZNRD1",0.140238302816406,4.36691500171425e-07,1.74329064745507e-06,5.75863019977304,969
"CETP",0.123504082785783,4.431141076463e-07,1.76622683127233e-06,5.75295352202467,970
"NDUFB8",0.139314467847442,4.50704825089794e-07,1.79491353816644e-06,5.74595646675229,971
"SLC27A5",0.135134308376481,4.57476576872363e-07,1.82013713104618e-06,5.73989589057915,972
"CRLS1",0.100434157463977,4.72586421071715e-07,1.87453531131913e-06,5.72710637419863,973
"INAFM1",0.161845988363827,4.7614053630941e-07,1.88576522154489e-06,5.72451237805387,974
"ZSCAN16-AS1",0.160681761744126,4.82720061335021e-07,1.90776819391859e-06,5.71947439599352,975
"POLR2I",0.201568260578226,4.89675111928804e-07,1.93291247269233e-06,5.7137878115107,976
"RARRES2",0.162149145254651,5.00521380577984e-07,1.97035914443045e-06,5.70545460620974,977
"LAMTOR4",0.163184034269509,5.15108755965185e-07,2.02078942981172e-06,5.69447893845662,978
"CCDC167",0.136476922214505,5.2928089837317e-07,2.07107155012988e-06,5.68380489710374,979
"MRPS12",0.117574220800537,5.29707883610605e-07,2.0721206412866e-06,5.68358496305817,980
"SURF1",0.106036653983234,5.3199544278751e-07,2.07982151224062e-06,5.68197393406371,981
"MRPL12",0.210804423635751,5.38768789544367e-07,2.10377920755618e-06,5.676999841501,982
"ADGRB3",0.114988839926676,5.42735135882271e-07,2.11736513376505e-06,5.67420424263927,983
"PEX11G",0.139409691937002,5.57293374645112e-07,2.16961796779748e-06,5.66361673116711,984
"SGPP2",0.100641493276503,5.73693455666049e-07,2.22681846690375e-06,5.65231518576588,985
"SERF2",0.135532928110164,5.78653655742945e-07,2.24540344486745e-06,5.64870561540102,986
"RPL36AL",0.10805620881553,5.92683751100667e-07,2.2903056242533e-06,5.64010656042414,987
"GADD45GIP1",0.157250795429161,5.94538325596516e-07,2.29543186572817e-06,5.63913559367445,988
"RELL1",0.115080122919937,6.0146661768927e-07,2.32012056430153e-06,5.63448944655289,989
"TTN-AS1",0.187456709935387,6.25822751643408e-07,2.40634714039704e-06,5.61864172101781,990
"RTCA-AS1",0.124356150509802,6.26034032155127e-07,2.40634714039704e-06,5.61864172101781,991
"MGAT4C",0.102511771872547,6.52811843132428e-07,2.49823123771512e-06,5.60236736555523,992
"HSPBP1",0.108587661037857,6.8925785768114e-07,2.62845057891153e-06,5.58030018433237,993
"RAB20",0.103576716842588,7.42587348018531e-07,2.81699365702667e-06,5.5502141309061,994
"COA3",0.100217662339333,7.47261981935293e-07,2.83390252061648e-06,5.54761509251003,995
"WBP4",0.12508107754016,7.60847539611184e-07,2.88375420016149e-06,5.54004175992447,996
"AL590867.2",0.114495357860057,7.64706854730164e-07,2.89584982560708e-06,5.53822396374604,997
"ZNF511",0.127184863878085,7.77328616183084e-07,2.93512443898662e-06,5.5323734814625,998
"NTHL1",0.109496091868892,7.97150683175478e-07,3.00475121675566e-06,5.52219148028785,999
"EXOC3L1",0.1095432026817,8.01993002985423e-07,3.02213023546255e-06,5.51968682413862,1000
"FEM1A",0.125214666409688,8.31477523095069e-07,3.12510946864723e-06,5.50513476526494,1001
"KCNT1",0.128819432003278,8.39449928573614e-07,3.1514409811333e-06,5.50149082174736,1002
"MRPS34",0.110426454854996,8.40503168539127e-07,3.15448699973735e-06,5.50107125806747,1003
"RPL11",0.109352930351578,8.77232305393323e-07,3.28571617660532e-06,5.48336995406522,1004
"PTMS",0.151036995732421,9.27996676650454e-07,3.46193725883159e-06,5.46068080716835,1005
"COPE",0.106968645424483,9.48594438131338e-07,3.53473390345969e-06,5.45164327454286,1006
"ZNHIT2",0.122501718033946,9.57830142989191e-07,3.56507440778112e-06,5.44793140142179,1007
"PSMB6",0.104848980146201,9.62227416201983e-07,3.57882955516038e-06,5.44625898476618,1008
"RPL8",0.106677750387398,1.00126638573705e-06,3.71085996100672e-06,5.43052543457862,1009
"PREX2",0.108432715780148,1.00176834067795e-06,3.71166553952325e-06,5.43043116523436,1010
"NUDT14",0.137638030302133,1.01941323936887e-06,3.77275467305584e-06,5.42334143429068,1011
"APOPT1",0.127278808548452,1.03559969707462e-06,3.8283138461585e-06,5.41699246586185,1012
"SLC8A1-AS1",0.268820411193428,1.05575660650112e-06,3.89730895833305e-06,5.40923516424053,1013
"SULT1E1",0.207319513187086,1.08370576184175e-06,3.98575253799444e-06,5.39948966868613,1014
"SBSPON",0.140338966553554,1.09763093731764e-06,4.03020908910379e-06,5.39467242187665,1015
"SDHAF2",0.149335444080041,1.11772341099642e-06,4.10052003550361e-06,5.3871610617613,1016
"PTGER3",0.109591106955049,1.13363965974017e-06,4.1565725168207e-06,5.38126463826317,1017
"CWF19L2",0.184351266239939,1.18161632180822e-06,4.32397308333972e-06,5.36411701818621,1018
"COMTD1",0.142012739695621,1.21865578453585e-06,4.44952652349288e-06,5.35168620006951,1019
"AK1",0.136079511202398,1.26303666814071e-06,4.5948463670547e-06,5.33772900507348,1020
"TNNT1",0.150953024250685,1.27079079898237e-06,4.62047772520993e-06,5.33531311909831,1021
"NDUFB11",0.139292828364923,1.27630119319113e-06,4.6392196659974e-06,5.33355506324931,1022
"GCAT",0.102159452205447,1.29654031012742e-06,4.70831832234989e-06,5.32713418283654,1023
"SLC39A3",0.119482986103245,1.36710088556764e-06,4.94583349502723e-06,5.30576050855865,1024
"TXNDC17",0.108724726111989,1.41752269744426e-06,5.1126468528949e-06,5.29135420436632,1025
"RPSAP36",0.261783164640733,1.41893056859279e-06,5.11489565383836e-06,5.29116322166335,1026
"AC008771.1",0.186812689419203,1.42785209957979e-06,5.13995227234876e-06,5.28904091368017,1027
"CSTB",0.107575921416678,1.47179108250248e-06,5.28353958106176e-06,5.27707503475856,1028
"GPX4",0.118381339114782,1.49586057082255e-06,5.36292694034398e-06,5.27059811943104,1029
"MRPS21",0.106341595096813,1.5738270505876e-06,5.61122263361495e-06,5.25094249967432,1030
"FOXN3-AS1",0.121785116419913,1.59116672861481e-06,5.66839564998479e-06,5.24653984392065,1031
"ZNF771",0.111025618238318,1.62872113671574e-06,5.79110716059071e-06,5.23723839866141,1032
"HES4",0.169678955717078,1.63985146356418e-06,5.82591740337893e-06,5.23463567685065,1033
"UBA52",0.123447738930325,1.6729713883526e-06,5.92904696926485e-06,5.22701510920779,1034
"DPYSL4",0.126037701655272,1.69755526389455e-06,6.00800970195731e-06,5.22126937468845,1035
"IL15",0.126268396977211,1.71161943473094e-06,6.05285809863367e-06,5.21803950743599,1036
"SMIM1",0.147910796284271,1.75621555105154e-06,6.19712208247138e-06,5.20780994822318,1037
"RELB",0.112569621539707,1.77772822836338e-06,6.26794581084489e-06,5.2028747668545,1038
"GALK1",0.117870653848515,1.85988035613455e-06,6.53815622768376e-06,5.1845447062686,1039
"POLR3GL",0.108653157906791,1.94025338560485e-06,6.80419054989471e-06,5.16722353256549,1040
"MICOS10",0.119659418493933,2.00129877398806e-06,7.00696338532947e-06,5.15447015189288,1041
"LINC00622",0.107750391312013,2.01178524082795e-06,7.039898876007e-06,5.15243357919703,1042
"PEBP1",0.106715060197777,2.02440202388273e-06,7.08155633341211e-06,5.14987128570932,1043
"SCAPER",0.100552259188674,2.02508839697745e-06,7.08155633341211e-06,5.14987128570932,1044
"KCNMB1",0.115294412076875,2.06333159965885e-06,7.20481143848747e-06,5.14237738088691,1045
"FAM173A",0.126222671440508,2.11838121518869e-06,7.38057073101043e-06,5.13191005338771,1046
"Z95331.1",0.18287081574491,2.14268718309195e-06,7.45993759794053e-06,5.12726480536693,1047
"RHOC",0.109636265849963,2.29923914913571e-06,7.96670483077255e-06,5.09872127330028,1048
"UQCRH",0.103778630301161,2.30815405680469e-06,7.99547017499251e-06,5.09715599240545,1049
"TRAPPC2L",0.109764160369329,2.31900949159075e-06,8.02880854508271e-06,5.09534889814444,1050
"MRPL28",0.10982399003982,2.40880612694315e-06,8.30442757271808e-06,5.08069029826108,1051
"MRPL52",0.114929010607207,2.43904697231442e-06,8.40202076411112e-06,5.07561624951455,1052
"ZFAS1",0.128173759451567,2.51191717868526e-06,8.63707457010629e-06,5.06363333080797,1053
"AC005358.2",0.109094244268122,2.55839407879271e-06,8.78757577317619e-06,5.05613091713793,1054
"MADCAM1",0.152554723008301,2.81600352642962e-06,9.59412695707814e-06,5.01799453890393,1055
"ECH1",0.132406069355366,2.84350198543316e-06,9.67698739422156e-06,5.01425982468554,1056
"AC092171.4",0.114135126838634,2.84403409615483e-06,9.67698739422156e-06,5.01425982468554,1057
"DNAAF3",0.115059909394674,2.88277073858003e-06,9.79856553884827e-06,5.00883749820148,1058
"PSMA2",0.106299107452997,2.94028415019528e-06,9.98104786227143e-06,5.00082386182755,1059
"TMEM187",0.109719096462785,2.94205378452451e-06,9.98445627316383e-06,5.00067558066751,1060
"RPL38",0.141066101660167,3.09165916219113e-06,1.04567994795894e-05,4.98060121996647,1061
"ATP6V1F",0.106253195857015,3.31401240204974e-06,1.11740821477592e-05,4.95178814019016,1062
"HSPB2",0.17617094315812,3.33148439961055e-06,1.12300903436859e-05,4.94961674991784,1063
"RPL18A",0.130971330544508,3.4187480107596e-06,1.15004672572419e-05,4.93928451415775,1064
"SEC14L5",0.113229273040091,3.51543100058732e-06,1.18135148440247e-05,4.92762086866441,1065
"PLCB1",0.109037391926006,3.58345474705445e-06,1.20235186033147e-05,4.91996842032112,1066
"AL356275.1",0.121756342474223,3.59269207295798e-06,1.20483131950419e-05,4.91907375154257,1067
"CTU1",0.121150216060536,3.68553062478834e-06,1.23311160616956e-05,4.90899761460454,1068
"RPS9",0.106579841069253,3.7695985560816e-06,1.25897834490182e-05,4.89998173992433,1069
"AL353662.2",0.151127284768882,3.77371875494251e-06,1.25970923987613e-05,4.89972968511211,1070
"ADAMTS14",0.152931851111998,3.82171442167693e-06,1.27377458439843e-05,4.89490742083396,1071
"PSENEN",0.139055925944747,4.03168135558667e-06,1.3396481080143e-05,4.87300926493181,1072
"UCHL3",0.116979687622468,4.21576545200001e-06,1.39761090556645e-05,4.8546137192094,1073
"MFSD3",0.100629395809106,4.39830561353263e-06,1.45185274137415e-05,4.83807743105456,1074
"TST",0.113359810402964,4.40526526869211e-06,1.45378212637355e-05,4.83750067491004,1075
"AKR1C1",0.112094270608748,4.52431175611634e-06,1.48892439877036e-05,4.82712735330921,1076
"AC139768.2",0.120956487753903,4.62187542226711e-06,1.51949834275794e-05,4.8182997692474,1077
"ATP5MF",0.133268384392343,4.65624552871413e-06,1.52810151448137e-05,4.81584779385283,1078
"CCDC112",0.1097737310427,4.72919160641841e-06,1.54923888637288e-05,4.80988161062398,1079
"NSMCE1",0.10919784377487,4.93924183677438e-06,1.61488072286817e-05,4.79185954968779,1080
"CCN3",0.130387048451743,5.09538695470923e-06,1.66135091658295e-05,4.77953862459912,1081
"RHOD",0.12783464634537,5.13064969664822e-06,1.67117715643572e-05,4.77697750942179,1082
"AGPAT2",0.101658047409336,5.14403941836836e-06,1.67512015216879e-05,4.77595403665554,1083
"RAPSN",0.114331986044415,5.33754149669616e-06,1.73380364134275e-05,4.76100008927625,1084
"PLAAT3",0.168449715371671,5.90271774969924e-06,1.90883324799349e-05,4.71923200908113,1085
"FLYWCH2",0.106974485659618,6.04919052083935e-06,1.95232721536221e-05,4.70944739163003,1086
"NEAT1",0.111627403612541,6.2004104602538e-06,1.99816538726538e-05,4.69936856826013,1087
"BLOC1S1",0.154535395455525,6.50487971728857e-06,2.0875157793523e-05,4.6803702330373,1088
"MBLAC1",0.115844319589466,6.89661335300464e-06,2.2040095895586e-05,4.65678652021802,1089
"RPLP2",0.153259164053422,6.94554822379789e-06,2.21856086051364e-05,4.6539286530314,1090
"RPS19",0.121774082281478,7.11453823786419e-06,2.26920537290841e-05,4.64412619680586,1091
"FAM110D",0.101437614981094,8.39021218146732e-06,2.64439698575874e-05,4.57767334654552,1092
"PCOLCE",0.117367814799181,8.51892970976083e-06,2.68331492766729e-05,4.57132835329836,1093
"UQCC3",0.126549856135273,8.63859672357166e-06,2.71742832775739e-05,4.56584190161883,1094
"PPDPF",0.126377917124638,8.83892951731792e-06,2.77108939338607e-05,4.55734946395863,1095
"RPL18AP3",0.130874052643752,8.89016505364174e-06,2.78648239917317e-05,4.55494369582189,1096
"FYB1",0.118511172422476,9.10054326726693e-06,2.84763160488712e-05,4.54551619562269,1097
"TMA7",0.14774041545157,9.24231987246593e-06,2.8899145475114e-05,4.5391149987981,1098
"MYL6",0.107063173374027,9.2699261079765e-06,2.89715735203042e-05,4.53802791651087,1099
"SDF2L1",0.111688491863858,9.62024999381335e-06,2.99802390488205e-05,4.52316490860683,1100
"RPL5P8",0.139016179192535,9.63854386719381e-06,3.00300738451844e-05,4.52244359985175,1101
"ARID4A",0.123127593763539,1.00026965993101e-05,3.10755524173899e-05,4.50758114234226,1102
"RANGRF",0.134144004414476,1.04419938093721e-05,3.23171531233581e-05,4.49056690400117,1103
"ABHD14A",0.139101326270858,1.06059327739765e-05,3.27700960052597e-05,4.48452228628032,1104
"BAIAP3",0.123984989798788,1.083276622055e-05,3.33997487112087e-05,4.47625680066586,1105
"PFDN6",0.105327653133865,1.14433876274312e-05,3.51494727830801e-05,4.45408118470152,1106
"CITED4",0.132492330263162,1.14756487567326e-05,3.5240266325714e-05,4.45296081809907,1107
"ATP5MC2",0.101918791502329,1.15273917492492e-05,3.53895534217146e-05,4.45112491765943,1108
"CORO1A",0.114223625788103,1.15910731950217e-05,3.55528637369409e-05,4.44912541166951,1109
"NT5C",0.123479139054744,1.16684049354989e-05,3.57144654233223e-05,4.44715584604172,1110
"C19orf53",0.114411428079272,1.23764472295397e-05,3.76694573553458e-05,4.42401063594954,1111
"PET100",0.123450536430842,1.24051934875053e-05,3.77393360074747e-05,4.42320574515748,1112
"CHCHD5",0.122033864291313,1.26233018865431e-05,3.83313395120593e-05,4.41644600379467,1113
"CIB1",0.107654019060939,1.28944270962564e-05,3.90636743761616e-05,4.40822690886589,1114
"GPX1",0.10913802519807,1.36111339543833e-05,4.10158061536662e-05,4.38704874809818,1115
"CCDC12",0.101042208774597,1.37585233052789e-05,4.13834550155551e-05,4.38317325384544,1116
"METTL26",0.123328275563835,1.38782526545991e-05,4.1714720239982e-05,4.3797106646689,1117
"VKORC1",0.149334866543929,1.39733371561082e-05,4.19811709721179e-05,4.37694545189853,1118
"NDUFS6",0.131097547917647,1.48244471846944e-05,4.4333969315016e-05,4.35326338364684,1119
"MMP17",0.148274884836914,1.53655963624864e-05,4.57216764224385e-05,4.33987785422455,1120
"ATRX",0.115212839632317,1.65312379892373e-05,4.87673390309053e-05,4.31187094085548,1121
"MT-ND6",0.111280909276411,1.69961143740798e-05,5.00368676448644e-05,4.3007098853721,1122
"CPNE4",0.137225573210735,1.70721191973756e-05,5.02379464287392e-05,4.29896812151797,1123
"EVA1B",0.118181658115732,1.75387579547752e-05,5.15762077217989e-05,4.287550593684,1124
"RPS15AP1",0.157445466099995,1.88065363190185e-05,5.50560823058673e-05,4.25919469547588,1125
"C16orf86",0.108464015456233,1.89492949475393e-05,5.54366766948874e-05,4.25620281260138,1126
"AC135178.3",0.101300711790637,1.91086437744473e-05,5.5890318929433e-05,4.25266341214295,1127
"ETHE1",0.112237570617611,1.929769848877e-05,5.63926918419312e-05,4.24877717435659,1128
"BABAM1",0.127082169208574,1.96924374935859e-05,5.7417565345707e-05,4.24095522666609,1129
"CCDC85B",0.156588801672898,2.05606672566395e-05,5.98153518539131e-05,4.22318733825602,1130
"ZNF205",0.101372647001431,2.06926937939854e-05,6.01726003257877e-05,4.22060122030593,1131
"KLHL38",0.112659463903784,2.08350882234653e-05,6.051920280856e-05,4.21810680137132,1132
"FGF7",0.100663446904984,2.1017061536878e-05,6.10070145924689e-05,4.21462022689648,1133
"VAMP5",0.120894181496461,2.10956529183182e-05,6.12078988566642e-05,4.21319252869586,1134
"LONRF2",0.172860252207907,2.20549478338793e-05,6.38633724798966e-05,4.19474815108414,1135
"PARL",0.134974566766267,2.24628589999818e-05,6.49436060912798e-05,4.18746360018703,1136
"ATOX1",0.124341390611196,2.37504931891823e-05,6.84236651586736e-05,4.16479366625802,1137
"PPIG",0.132071257870107,2.42309950984559e-05,6.97771335999254e-05,4.15628687506137,1138
"MRPL23",0.122072239015229,2.44760149705638e-05,7.04341374046187e-05,4.15221679976301,1139
"TMUB1",0.10502245863974,2.52848530669829e-05,7.26034904666647e-05,4.13904249976861,1140
"AC034193.1",0.136869768644561,2.5548727383261e-05,7.32805151819858e-05,4.13501148612095,1141
"PPP1R14A",0.11944068398216,2.58285912844932e-05,7.40018645721353e-05,4.13075733752324,1142
"C1QTNF4",0.146836565785655,2.60316815895126e-05,7.45346193831884e-05,4.12764196195156,1143
"PDGFRL",0.126678137925851,2.65920576409297e-05,7.60222743868927e-05,4.11905914158767,1144
"NEMF",0.156097350290249,2.68684936964887e-05,7.67957253538475e-05,4.11466295323545,1145
"CD14",0.123880208480046,2.8531096563715e-05,8.11388053606565e-05,4.09077139087737,1146
"FAM133B",0.121364968677708,2.92737686934921e-05,8.30878109467951e-05,4.08046268291647,1147
"AL591895.1",0.104362062188197,2.99119355576639e-05,8.47884076381335e-05,4.07166352089112,1148
"ISOC2",0.103267996262627,3.03662406440068e-05,8.59640786800817e-05,4.06568298701226,1149
"AC005342.1",0.312952582027927,3.05539910072972e-05,8.64205488434549e-05,4.06338297987937,1150
"HBA1",0.236290887426659,3.0832779700032e-05,8.71037462261739e-05,4.05996316611326,1151
"PNCK",0.119150692411342,3.12087280579313e-05,8.81004829721949e-05,4.05502171075272,1152
"RBP1",0.104733742449185,3.1934093677099e-05,8.99923184392234e-05,4.04579455946993,1153
"AC018628.1",0.107222558109712,3.22826986795588e-05,9.09157754650844e-05,4.04136075260861,1154
"ESF1",0.153563022690126,3.34778656248096e-05,9.39570310907611e-05,4.02707071476875,1155
"ROCK1",0.110105582613717,3.50353800425327e-05,9.81592752985417e-05,4.0080686566279,1156
"RPS15",0.121136611899839,3.55504979495655e-05,9.94529374213285e-05,4.00238238511839,1157
"SELENOM",0.141706107197811,3.56439618577013e-05,9.9671644628675e-05,4.0014283756182,1158
"MRPL55",0.104581042713468,3.59437050346605e-05,0.000100402184849442,3.99825683641678,1159
"PAXX",0.110726887265197,3.64691739350053e-05,0.000101826368328054,3.99213974521613,1160
"PMVK",0.115519394515762,3.67119380680634e-05,0.00010246032447757,3.9894442731074,1161
"ANKRD36",0.20020213224982,3.78028108964768e-05,0.000105369578908282,3.97728475553002,1162
"AC092828.1",0.174668222615716,3.78766578861038e-05,0.000105552857297129,3.97653000592259,1163
"SCX",0.126013369602577,3.84861021969495e-05,0.000107128457026438,3.97009515019564,1164
"NUDT8",0.131413950658543,3.84913318222581e-05,0.000107128457026438,3.97009515019564,1165
"IGF2-AS",0.102396644580425,3.88817295134587e-05,0.000108076623255441,3.96626823286499,1166
"MMP24OS",0.107437178471692,4.05341747122736e-05,0.000112143976791997,3.95022404723702,1167
"NUPR1",0.138300680773132,4.24307881232167e-05,0.000117043641857655,3.9316521734337,1168
"PHPT1",0.101016444402121,4.30686472440304e-05,0.00011862751792115,3.92581455637577,1169
"AL357055.3",0.179978758649758,4.3236672016782e-05,0.000119014916936022,3.92439860216212,1170
"SEPT1",0.129099905217274,4.37268702969263e-05,0.000120136052751741,3.92032664154381,1171
"PIN4",0.107931986143792,4.49069743567544e-05,0.000123015492451332,3.91004019049207,1172
"THOC2",0.107934768885966,4.90827889303035e-05,0.000133417618430391,3.87478681598272,1173
"PMF1",0.109522298003223,5.04257218304399e-05,0.000136839838558593,3.86378744686021,1174
"TMSB10",0.115321716943513,5.11179907652147e-05,0.00013854547704903,3.85840764761333,1175
"SNHG9",0.175319827652655,5.1429265667169e-05,0.000139360166804741,3.85586134251483,1176
"TFPT",0.111741439688156,5.20357770605905e-05,0.000140945089184677,3.85095005123722,1177
"AL034548.2",0.102163163759017,5.41677437694982e-05,0.000146233846872655,3.83495209517064,1178
"NDUFA4L2",0.116572927308807,5.64766677423637e-05,0.000152183615846262,3.81763210138001,1179
"IFI27L2",0.138706477842266,5.86811980093092e-05,0.00015783051854762,3.80180901661883,1180
"MGP",0.113744625225831,5.89036268807772e-05,0.000158330812402946,3.80043455984136,1181
"NKAP",0.110172450312422,6.18992566212334e-05,0.000165699939419977,3.78067765035903,1182
"NDUFA11",0.126343921986866,6.32729100404873e-05,0.000169099445235253,3.77185781719033,1183
"POLR2F",0.100597022196603,6.51971660678638e-05,0.000173743653424005,3.76009105052648,1184
"ETFB",0.138583481724798,6.77538844270701e-05,0.000180188858217343,3.7442720666551,1185
